comment,rating
" 6分！合格！！井宝除了白发帅帅哒！！！
        ",3
" 真的很失望，作为原著党奔着小说来，讲真游戏里的画面很赞，后来一部分情节全删了我真的很醉，微微没有哥哥了，真水变成曹光，本来不是一个学校的，竟然变成了一个学校，然后ab把微微演成了没气质没脑子条理不清溪的智障，虽然游戏里还不错，但真的失望，我的肖奈大神无论是井柏然还是杨洋都演不出来
        ",1
" 三星吧，但太多你懂得的一星了。看过书，前半段很好，ab挺漂亮，虽然也不是那种富丽牡丹的感觉。书中的肖奈只能说是清冷，绝对不是高冷。白衬衫的井还好。但游戏造型的确不好看。
        ",5
" 因为比预期好太多太多，所以给四星。
甜到炸裂，而且baby的演技终于上线。
本来抱着去看看自己喜欢的小说以及井宝去的，却超出预期很多。

        ",4
" 好看！喜欢啊～
        ",5
" 请了好多客串，给一星。给baby的颜值一星。几个配角一星。感觉baby好像演技提高了，甚至感觉比井还要好。井的台词，演技，扣一星，古装还丑，再扣一星。盗笔里感觉井有点演员的感觉，但在这里全崩了。他还是适合那种面无表情。但在微微里，他一笑，一有表情，我就想哭，我的肖奈，不是这样的。
        ",2
" 我看的第一本校园言情就是微微一笑，看了电影有点失望的小言秒变励志。王思聪……我已经无话可说了，我的封腾大boss啊！！！（ps.我决定重新再看一遍书，找回那个每次小说男主排名总在前几的肖奈大神）
        ",1
" 烂片
        ",1
" 女神变女汉子 大神变呆傻男 真水变同学还成了帮主 结局完全看不懂 更加期待杨洋郑爽❤️
        ",1
" 我的天啊…
        ",1
" 挺有意思哒！
        ",5
" 原著党为这家红妆去的，
AB的形象还是挺符合明艳大美人的标准，相比之下郑爽就不太适合了。
网游和现实的无缝对接，特效处理也很不错；
只是我肖奈大神……
你的高冷呢、腹黑呢、说好的女贼抢亲呢、西安之旅咧(ノ=Д=)ノ┻━┻
        ",3
" 作为小说粉慕名而观，但因时长限制每一个片段都是点到为止没有充分展开，导致节奏不够合理，结尾也突兀，应当学学《哈利波特》是如何在有限的两个小时里把一本书的丰富内容讲清楚，细节的翔实是必要的，仅靠文字段落的直白转换恐怕还不能成为一部立体有性格的电影，略有些单薄，小白有之，搞笑亦有之。
        ",3
" 特效挺好的就是安吉拉北鼻的演技，呵呵
        ",2
" 没什么内涵，但是老夫少女心爆棚，ab炒鸡可爱，转粉了，看的开心就好了。
        ",5
" 大神古装不帅，杨洋更合适些～其他还好，剧情依旧很讨喜
        ",4
" 看过之后的感想就是觉得自己好奢侈，这么贵的票价看了一部这样的电影。当我放弃剧情准备看脸的时候突然发现眼睛仿佛被刺了一箭，最后和我的基友提前退场😂
        ",1
" 高中时期陪伴我的微微 大神就这样？！大神创业也会被骗？大神打真水简直跟地痞一样！还有我的大神真的不是那么腻歪的人也不是白发 电影偶有笑点 总之低于期待
        ",2
" 真的很糟心。。我小井被一头白毛毁了
        ",1
" 随便看看没想到超出预期 超甜 baby也是颜值爆表
        ",4
" 虽然逃不掉国产片的本质，且有点借鉴刀剑圣域的感觉~但是总体对于国产片来说算是不错的了，最后IG战队诺风和王校长还是蛮有亮点的
        ",5
" 这么多人喷，还是不能阻挡我的喜欢！！
        ",4
" 有了《致青春2》和《夏有乔木》在前头，我觉得这部电影真不错啊。甜甜的虐狗片。ab嘴是真的大啊。井柏然在《捉妖记》中给我留下的好感在《盗墓笔记》和《微微》中毁得一塌糊涂，白发是真丑啊。
        ",3
" 对于只看电影还说，还是可以接受的。但是对于书粉来说，不能接受我家微微变成女汉子感觉的设定，大神的白发有点不能忍。虽然井柏然现代装还挺帅的，但是说好的肖奈是清俊雅致，带着几分轻傲的样子呢。。
        ",3
" 抱歉，我说不出脏话
        ",None
" 还我大神😭
        ",1
" 说实话，这是我看过的国产青春爱情片中逻辑还算可以让人容忍的。但也只能说有原著支撑，否则就以后半段的懒得跟你商量，我就是要给你灌鸡汤，给你秀恩爱的脑残言情剧的即视感，趁早玩完。
三分真的只能算是以示鼓励和对原著的支持，实话两分都觉得有点多。
        ",3
" 剧情改到让我觉得很。尴。尬。一星井柏然和ab的颜，一星特效，一星给徐佳莹的bgm
        ",3
" 滚蛋
        ",1
" 音效烂  剧情跳跃太快眼花缭乱 看着尴尬  女主演技差  男主丑  心疼李沁  在致青春微微两个烂片里接连出演女二  以后选片眼光好点
        ",1
" 感觉我被羞辱了
        ",1
"  很青春，导演在二次元世界的表现很用心，不知道为什么评分那么低。影院里妹纸们看的很欢，我也感觉自己年轻了。呼唤小伙伴去看啊
        ",5
" 一星给开头20分钟，剩下的部分以及王思聪的烂尾部分真是不想吐槽，本来非常生动灵动的小说被拍成只为捧个别毫无演技的明星的废柴电影，我只能说这是华语电影的悲哀。
        ",1
" 真的一星都不想给，太烂
        ",1
" 比致青春2好点
        ",2
" 唉。baby倒意外地适合贝微微，然而男主。
        ",1
" 没看过小说，看电影真是甜甜甜齁了，井柏然现代装很帅气，baby演技在线~还是值得一看的
        ",5
" 作为书粉，真的很符合我心中的贝微微和肖奈，很好看，推荐！！
        ",4
" 绝世烂片，劣质的布料就是游戏造型了？参考基三，你们简直是渣。还有，“演技”完全不在杨颖的字典里。
        ",1
" 冲原著去看的
        ",3
" 不玩网游，但是单纯看电影，还可以。是我心中肖奈的样子
        ",3
" 这部电影没有看过小说没有玩过游戏是不会懂的！游戏还原太棒了！被井柏然实力圈粉！
        ",5
" 谜一样的评分不要问我哈哈哈哈哈哈哈哈哈哈哈哈哈哈
        ",3
" 什么也不说了，我要下载存电脑里
        ",5
" 能拍成这样挺好的 好几个点觉得处理的很好 毕竟小说白甜向
        ",3
" 国产青春片里的清流吧，没有堕胎这种情节，甜甜的，看的人少女心爆发，颜值也喜欢。
        ",5
" baby很美很美很美！重要的事情说三遍！但是井柏然……实在不能用语言来描述……
        ",3
" 虽然有很多人说烂，但是我还是要表扬学嫂的！没想到北鼻能演成这样，摇烟花超可爱好吗！！！别的不想讲，女票反正很满意，又因为吻戏激烈心疼黄学长，给四星吧hhhhh
        ",4
" 评价了剧版顺便把影版一起写了，先不想写的，因为当初多期待啊，可是井柏然版的肖奈太丑了太丑太丑了，大神毁了，而且台词生硬，表情生硬，ab版的微微，颜值不错，脸好看，可是ab腿太短，演不出校花的感觉，演技太呵呵了，影版真是颜值和演技双辣眼。
        ",1
" 大神有这么丑吗？😒😒
                
                ",1
" 好多场景都好尴尬，个人认为还是杨洋更适合大神，baby的衣服好好看
        ",2
" 看过剧版之后……我来向影版致个敬
        ",5
" 挺好的
        ",5
" 事实证明，放低期待，还是略有萌点的
        ",3
" 比想象中好一丢丢
        ",2
" AB演网瘾女都不算本色出演么？哦原来有原著，但我没看过啊。。。哦原来杨洋郑爽还有一个版本。。。但楚雨荨化身网瘾少女脑补起来也是不搭啊。。。哦哦哦井宝的造型真的太闹心了 这个无力辩驳了
        ",3
" 约会电影
        ",2
" 简直是青春片里的一股清流，言必称剧作的观众真的会错过很多有趣的奇观电影，比如全程发糖腻得丧心病狂的这一部。想起初一的时候玩剑侠情缘OL，和帮派里一起做任务的战友结了婚，交换了QQ，发现对方是大学刚毕业的姐姐，她竟然也没嫌弃我，我们交换过很多心事，现在想来，真是一段美好的回忆。
        ",4
" 感觉这电影六十分钟就可以结束了，后面四十分钟是赠送的
        ",3
" 快下线了才跑去看，虽然剧情稍显稚嫩，但电影院笑声不断，难道这波观众(包括我)笑点不行？
        ",4
" - - 其实我还是对网游部分的展示方式很期待的
        ",2
" baby挺适合贝微微的比剧版好看多啦剧版杨洋就是来装逼的吧
        ",5
" 没看过原著 喜欢井柏然 baby演技有点下线
        ",5
" baby逆袭
        ",4
" 这特么5.5分是粉丝和水军撑起来的吧，过一年我再来看看评分。
        ",1
" 冲着画面和高颜值的男女主角，给个4星吧。
        ",4
" 先不吐槽两位主演，毕竟演艺圈中几乎没有完全符合贝微微和大神肖奈的。但剧情有些不能忍，改了蛮多的，去看剧版安慰自己了。
        ",2
" 怎么改的这么乱七八糟
        ",1
" 果然，井柏然装起X来就是比杨洋自然一些
        ",2
" 毁我肖奈大神
        ",2
" 谈谈情说说爱
        ",2
" 简直要尴尬癌发作了。。老公说这种这么霸气的角色还是塘主适合啊。
        ",3
" 淑芬表示hin失望hin失望
        ",1
" 在辣眼睛的古装白发造型下我竟然被井柏然现代装帅到，在经历过大批烂片轰炸后我竟然愿意给这片两星。
        ",2
" 到底要说什么？？？
        ",1
" 哪有这么差……
        ",4
" 一星给ab的颜值，一星给某些景……剩下最重要的剧情可以给0分……这是在翻拍中国合伙人的创业史……
        ",2
" 给二喜的
        ",3
" 哪位男子没有鲜衣怒马、仗剑闯天涯的渴望？哪位女子不曾编织着红颜素衣歌舞升平的梦想？而不管你是谁，又何尝没产生过会当凌绝顶一览众山小的野心？我很感谢这部电影，它较大程度的将江湖与校园的幻梦在银幕上进行了还原，营造出甜蜜而清新的氛围，让我重温了年少时稚嫩而纯净的旧梦。
        ",3
" 嗯嗯，比电视版好看……认真脸
        ",3
" 还不错，就是作为电影，原著细节不够，没看过原著的人会觉得有些情节莫名其妙。本来想说要看电视剧版，结果。。。。郑爽怎么演技越来越退步了。。。电影版胜。
        ",4
" 感觉很出戏
        ",2
" 画面感很强 男女主颜值高 剧情俗套 价值观也不正 小说毕竟是小说 但这部戏并未给我太多震感或者感动 更多的是对青春过往的一种怀念和激情重燃吧。
        ",3
" 看完有些地方还是很有感触的
        ",3
" 还不错，最起码颜值上来说，影院里笑声还是不少的.

我的妹子在哪里(ಥ_ಥ)
        ",4
" 还不错的，现实和游戏也能成就爱情。女主漂亮
        ",4
" 感觉游戏的场面还是差了点 在原著上做了一些改动。但我要吐槽的是原著的小雨妖妖是个清纯有心机的人电影里面完全就是一个不顾形象的风尘女子，真水无香在原著里是一个富有的伪君子电影里面完全就是一个没有智商的大学生。电影里面的小雨妖妖和真水无香看着就像姐弟有没有
        ",3
" baby是我心中微微的样子，但是井柏然却不是肖奈的样子。前面与小说还是挺吻合的，特别是微微说她喜欢的是肖奈和揭穿曹光的霸气，后面从过年肖奈被骗到最后皆大欢喜结局有点大跌书迷的眼镜！我们的大神不是这样的！不过还是给剧中的高颜值打高分！
        ",4
" ab和井宝没有CP感
        ",1
" 相见时的衣服开始就觉得不很用心。
        ",2
" baby的惊艳美貌可以是贝微微。但作为看过书的人来说。感觉剧情好尴尬无聊
        ",3
" 还是不错的，虽然大神不够大神，但是看看还是很不错的，推荐吧
        ",4
" 甜甜甜 有一种初恋般的感觉 ٩(๑´3｀๑)۶
        ",4
" 感觉AB在这里的演技还是可以的（不服请看电视版的郑爽），电脑操作还是很牛逼的。不过我的肖奈大神被毁的不行不行，本来期盼着电视版好一点，结果，大概先入为主，还是觉得电影版的好很多。虽然各种改编，但是，相对来说还是喜欢的。
        ",4
" 少女心爆棚的电影，尤其适合妹纸去看
        ",5
" 比预期的好一点，突然有点喜欢baby的颜
        ",3
" 根本就没有大神的气质！语气也没有那么磁性，我心中的大神被你毁了！！！
        ",1
" 简单的打下游戏.简单的谈恋爱.台词可圈可点.反派的动作有点搞笑.
        ",3
" 不要带着偏见去看，你只要当着看弱智就会特别有趣
        ",3
" 好笑
        ",4
" 惊喜的是baby顶住了颜值和演技，自然的迷妹大神恋爱模样；难以忍受的是某#男主角的强硬装逼，尴尬癌爆发。我就是为了重温原著情节和大神甜兮兮的爱情去的影院看首映，有一些原著笑点，也有原著让人心动的台词，清楚所有情节发展也不腻，看的津津有味的原著党迷妹就是我～新增情节真的尴尬多余。
        ",3
" 还可以   还蛮搞笑的   看完之后更加期待电视版的
        ",3
" 挺好看的。还是喜欢校园里的故事。把小说还原的改善，不错的。
        ",4
" 很棒
        ",5
" 好美好啊，井柏然的角色真是完美男神
                
                ",5
" 剧版不要过来倒贴蟹蟹，真以为贴上来就是电影咖了，一星都是水军五星都是正义路人，那为什么你们蒸煮演技差的短评全在最赞呢2333，tali井盖刚买了个百花影帝提名，望羊毛老师勿念，笔芯。
        ",5
" 是的，本来可以打个两三星的，但隔壁剧版被恶意刷低，呵呵，影版真的是不行，还请水军，还是自己粉丝踩别的剧，low，客观评价估计有空来给个长评吧，观感还行，但比剧版还有还原度还有男女主差远了，
        ",1
" 讲真，一星都不想给。
        ",1
" 白毛真的看得尴尬但ab在这个里面真的挺漂亮的吧
还有小雨妖妖小说里是这样的吗？？？我怎么不记得了？？？
        ",2
" 剧情流畅欢乐，国产爱情片里算不错的。井柏然又帅又苏，声音好好听。
        ",5
" 全程发糖，集中所有少女心的满足，看的时候整个人酥到不行，打游戏不如恋爱。
        ",4
" 若半夜有人突然在你耳边来一句：不巧，我在等你，
        ",2
" 唯一二刷的纯爱片！！！
        ",5
" 基本符合小说，结尾有点突然，但无碍。笑点多，大宝一直笑个不停
        ",5
" 就⋯⋯不知道说什么好。挺新颖的吧，估计很符合一些人？前半段还可以啊，直到俩人在一起之后就不断崩塌坐不住了。王思聪真是把人弄醒了
        ",3
" AB演技浮夸，我天啊，真的看过书来改编的嘛，微微啊……
        ",2
" 会不会想起。你曾经玩游戏的时候，也有ta的陪伴呢？纪屋阁有全集
        ",5
" 女主角很美。
        ",2
" 井柏然扮演校草不太习惯，好想知道李沁后来，王思聪正经的样子十分正经，杨颖的演技和绿罗裙还有第一次是样的。影片特效超棒，但电影太短，很多细节不是很完整，对比过年肖奈的失意和
贝贝微微家的热闹处理的很好。
        ",4
" 实在是对井柏然的不喜欢到了极点 但是出于对原著的热爱我还是看了 总的来说还算可以 配角们全体都很棒 井柏然没有那种全能大神的感觉 但是有那么几个镜头可以被称作肖奈了 AB颜真心不错 就是有的时候演技捉急 对于原著党来说 最开心的就是KO和美人师兄的情节没删很开心😂😂
        ",3
" 看了之后发现baby 演技大增，主要是长得漂亮！井柏然演得不错嘛，还是时装比较帅蛮符合肖奈的形象的就是网游装略丑🌚😂很好看
        ",4
" 别看。。。。求你们了
        ",1
" 原著粉，井宝毁了我大神肖奈啊
        ",1
" 前边还挺符合原著，但后边真的不行，肖奈大神的英勇神武，还有之牛逼都没刻画完全，也不喜欢angelbaby随时都是咧嘴笑的演技，井柏然和angelbaby在一起也都是蜜汁尴尬，这两分是因为里边有些地方还是把原著给描述出来了
        ",2
" 我觉得小伙伴们对这部电影的要求过高了，作为一部看起来高兴即可的电影，我认为微微一笑还是蛮好的
        ",4
" 前半部还行，后半部感觉自己看了半个小时的广告，可口可乐广告，网页游戏广告，好害怕杨颖猛的说一句:“我是anglebaby，和我一起来玩啊”
        ",3
" 看完后更期待杨洋了，起码颜值在线
        ",2
" 感觉情节没有起伏，把曹光和真水无香融合成一个角色简直惨不忍睹。
        ",2
" 三颗星是尊重原著。
        ",3
" 不错不错，没有车祸、没有堕胎、没有出国，很健康、阳光的青春剧，甩《致青春》、《同桌的你》、《栀子花开》好几条街。baby的形象很适合演微微，演技也有进步，就是井柏然演肖奈太老气了些。
        ",5
" 真是想不开了一个人来看这种片子。全程高甜，主角颜值是可以的但是井柏然游戏造型略有违和。部分台词中二到让人尴尬，部分情节也是让人尴尬到不行。不过整体还不错，三星不能再多了。
        ",3
" 男主不适合大神的角色，男主只会装x，电影感情戏很尴尬，来的太突然，后面已无力吐槽，这哪是肖大神，这分明是屌丝创业记
        ",1
" 迷妹表示这很傻白甜，但是甜的开心，请不要带着严谨的态度看傻白甜的电影。
        ",4
" 对于没有看过原著和玩过网游的观众来说，这无疑是一种折磨，全程5分钱特效，不懂游戏的博大精深，作为一部爱情片我也完全get不到任何点，肖奈的白发造型谁设计的，不想再多看一眼，最后王思聪戏份好多😳两星是给谭松蕴的。
        ",2
" 不想说什么 看脸而已

        ",1
" 好看啊我就喜欢看这种肤浅的电影 图个乐呗 觉得井柏然很帅啊
        ",5
" 一个戏不是女美男帅就可以？
        ",1
" 大早上去看的电影 闺蜜玩了半个小时手机我就不吐槽了。。。然后 我就想问问剧里井柏然的衣服怎么会那么丑啊😷😷😷baby全程美颜好好看 说到两位演技就算了 这里有演技？？不过对比剧版微微 我还是挺影版😃
        ",2
" 这大概是小说还原度最高的片了
        ",5
" 奈何大神是真的帅！小说还原度一般～
        ",3
" 出乎意料之外
        ",4
" 本身期待不大 因为是追的第一本连载 是最爱的漫漫写的书所以去看 但成片看起来有惊喜 可能漫漫有参与编剧 所以总在一些时候看到一些乌龟漫特有的幽默 颜值无可否认 剧情也不错 总之在我的心里不毁片 
        ",4
" 井宝和baby演的都还可以，但是剧情改编得有点多，先是真水无香是曹光，然后小说中肖奈的事业一向顺风顺水到了电影是不是为了有看点居然改编，变成和愚公猴子酒他们研发的成果被剽窃。把后面搞得有点像中国合伙人的感觉。有点偏向事业，虽然可以理解电影浓缩，但是改编得真心一般般。
        ",3
" 一部烂片，无内涵，无演技，无高潮，无特效，天雷滚滚，确定不是来恶心人的？
        ",2
" 我觉得是近两年最好看的青春题材的校园电影，没有狗血堕胎分手，少女心满满
        ",5
" 我也不知道我为啥要去看这么弱智的电影，一星给我自己，心疼原著粉们
        ",1
"  毁我大神， 这俩演的真尴尬， 最后王思聪是什么鬼。 KO的造型我也是醉了好吗。 广告插入的好尴尬。 AB把贝微微演成了狂野女汉子。 尼玛 什么鬼电影 
        ",1
" 开始听说ab是女主，我心想没看头了，可是看完不得不说感情拿捏的很到位。而且游戏虚拟场景和现实场景结合的拍摄题材很新颖，特效也做得不错。故事情节紧凑而不拖拉。最激动的是井宝和ab在电梯里的吻戏，吻的热火朝天，我就想了，毕竟一个已婚，一个名草有主，有必要真吻吗？看得我血脉喷张。
        ",5
" 为什么大家这么苛刻？！我觉得很好看啊，情节进行的合理，搞笑一点也不觉得尴尬。ab进步很大，越来越看好井柏然！虽然最后有很深入的广告植入，但也处理得很自然，不觉生硬。甜甜的！
        ",4
" 一星只为乌龟漫
        ",1
" 甚至不用去看，就能给分了
        ",1
" baby颜值多给一星
        ",4
" 看完后感觉剧情简直不能忍  真水无香居然是曹光？！大神创业居然失败了？！还有好多剧情被删减了  
更重要的是井柏然虽然帅，但他的气质真的不适合肖奈，还有他游戏里的造型，真的接受不了
        ",2
" 演员不说，剧情上还原度还是可以的，本来就是爱情片，要求不要太高
        ",4
" 不难看，男主颜值有点掉线但演技还行的，毕竟有强大的好小说打底，女主也挺好的，整一个纯爱电影，可以看看。ps.没看过原著的去看，也看的懂。
        ",4
" 说实话，还蛮尊重原著的。但是，也许因为是电影的缘故，进度特别快，在编排上没有什么特点。虽然槽点满满，可有一点很好，就是游戏的设置。我曾经信誓旦旦告诉友人，这样的网游小说，根本不可能翻拍，结果我错了
        ",3
" 我觉得挺好的  少女心爆棚 其实baby还好吧  为啥非得要求那么高呢
        ",5
" 就是典型的mv式电影。并没有什么剧情。
        ",2
" 没看书，因为无聊看的，偶想说剧本可以，真心没演技！本来在美团上评5分给剧本，但看到大家真心吐槽也就真心一下！😂
        ",1
" 井柏然并不适合肖奈这个角色，杨颖的演技也就不用多说了。另外编剧改剧本的时候肯定没有好好看看原著，最后的创业故事是什么鬼，王思聪这个广告打的也是挺让人无语的
        ",1
" 无力吐槽，史无前例的想吐血
        ",1
" ab的演技在哪里？抢亲在哪里？excuse me ？真水无香就这么变同学了？小雨妖妖就那副丑比样？大神的婚礼就那样？你特么逗谁呢你？
        ",1
" 好好的爱情片感觉变成了网游宣传片是什么鬼？？？
        ",1
" 这种烂片花钱看纯属找虐，看个MV都比他好看，要不是陪朋友来的真不想浪费时间
        ",1
" 场景服装一切都很美好，男女主角颜值高到飞起。找回丢失的少女心
        ",4
" 看过点映了，真是毁原著啊！
        ",1
" 电影还原了很多原著的经典桥段，原著党应该会看的特别过瘾。影片全程现实和虚拟世界的转换特别流畅，导演功底很强，是一个特别成功的爱情片。最后，两位演员也非常合适，baby演技进步不少，井宝整个气质也很符合大神的角色，很好看，继续加油！！！！.
        ",4
" 我觉得不咋么样
        ",1
" 听说井粉很喜欢给没上映的电影打一分？
        ",1
" AB笑得太恐怖了………看多了腻
        ",1
" 宛如一部智障
        ",1
" 我就想知道……你们看着不尴尬吗，说啥神还原原著，原著微微的性格不是这样吧我的天，心疼我的钱，
        ",2
" 作为原著粉，真的不能忍
        ",1
" 原著党真的要去看啊！！！
        ",5
" 作为原著迷，虽然有点不符合心里的形象，但也没必要这么多差评吧，综合一下~\(≧▽≦)/~
        ",5
" 杨颖的演技真的尴尬 :) 作为井柏然曾经的迷妹 表示小井真的不适合这个角色
        ",1
" #后半部分与原著相比改得很多 加点挫折励志情节原本没什么不好 但太浮夸了吧…成功得太快/某客串/会误导青少年的世界观（游戏比现实更现实 wut？）加这些情节还不如前半部分网络到现实那段更细节一点呢
#不知为何看到感情戏部分就尴尬 感觉不自然
ps 不感觉队里缺奶么？


        ",2
" 钢针啊，井柏然真的丑哭我了
先是人间不想看的绝色，又是白发一笑奈何，为我粉过的小说男主担忧
        ",1
" 只能说比我预期的要好一点，没有那么出戏。但是男主古装实在不敢恭维，baby很漂亮，可惜特写已经扛不住衰老了。王思聪一出来之后整部电影就不知道在讲什么了。让我看得很不舒服。而且我敢保证这部电影对不是书粉的来说可能非常跳跳。对于书粉来说，大神竟然创业失败了！人设都崩了好吗？！
        ",2
" 好看,baby演技有提升。
        ",5
" 能把我的肖奈还给我吗
        ",1
" 看得我一脸尴尬。本来原著就是一简单的玛丽苏文，呵呵一笑就过了。现在拍出来的却莫名起疙瘩。小说不合理的地方没改，对话很脑残。比如那个聚会后下雨时，某人大吼，你知不知道你女朋友在游戏里和好几个男在一起？？？？回答更恶心。电影的话，一星给画面，还是挺美的。游戏里面的还不错。
        ",1
" 没啥感觉，不要抱有影评人的苛刻眼光去看还是蛮好看的，当然如果你喜欢玩游戏的话就更好了
        ",4
" 全程冷漠脸 甜的起鸡皮疙瘩
        ",2
" 请不要叫微微一笑很倾城，这就是正常毫无情节的小言电影。38票钱还我谢谢
        ",1
" jbr的肖奈造型差评啊，一头白发看起来也是尴尬，深深的觉得美艳型的微微不该是baby，没演技就算了，气质和书里的微微完全不搭，晕，看了影版对剧版也没期待了
        ",1
" 看题目大家就明白了。
        ",5
" 看过原著略有失望 内容涉及面太广 大学恋爱生活和创业二者都没太说清
                
                ",2
" 青春幻灭，还记得是在那段岁月里一个礼拜看了11部小说，少女怀春的日子里憧憬着的爱情
        ",2
" 和她一起看的，很不错
        ",5
" 讲真 我是个善良的人 两星很高了
        ",2
" 昨晚看了剧版，相比起来竟然觉得影版还不错。
        ",3
" 被原著党拉去看的。在旁边无情剧透。但我还是很喜欢这种题材的。ab很适合。个人感觉比郑爽合适
        ",4
" 进影厅时手里拿着票根，白白说你留着，哎你都留着呢么。好吧……我没有，票根，都在这儿。不管电影的内容如何风评如何，拉着你，总是很开心……可是你为毛可以吃一桶爆米花……
        ",4
" 电视剧版的果断甩电影版的十几条街，ab和井柏然的演技让人尴尬……
        ",1
" 冲着原著去看 表示沉睡多年的玛丽苏心脏被唤醒了起来 从学生时代到现在也打过不少游戏 可惜 游戏里面没有遇到像肖奈这样的大神 就像我学生时代遇不到那么一个何以琛一样
        ",4
" 喜欢井宝
        ",5
" baby和小井版本的感觉还不错，对于没看过原著的我而言是个画风新奇的组合。与同期上映的电视剧版本还不一样的感觉，据看过的人说电影版的与小说与原著结局没改动。小井感觉演技又提高了，一步一个台阶演什么像什么才叫好。
        ",4
" 不想看，因为有baby。感觉就是毁原著的节奏。
        ",1
" 情侣过节时寻找秀恩爱感觉还是可以的，另外网游与现实的结合还不错，但是也太巧了吧，就这些。
        ",3
" 因为发行和影版主创种种行为……让我从2星改成一星 真的蛮恶心人的kk
        ",1
" 好尴尬……
        ",2
" 前方高甜。看完有种想恋爱的感觉。
        ",5
" 烂透了，特别是男主古装造型，收尾也够仓促，整个就是想遵循原著又不像原著的四不像，真的烂
        ",1
" 出乎意料的好看 
                
                ",5
" 好low  剧情散 特别扮演游戏角色那个井柏然完全就是吃藕  天啊(৹ᵒ̴̶᷄﹏ᵒ̴̶᷅৹)太尴尬的代入
        ",1
" 感觉很垃圾的样子 没有杨洋和郑爽演得好看😤
        ",3
" 就这样吧
        ",1
" 井柏然演技怎么烂成这样？！在使徒行者和这部之间犹豫了一下，为了原著看了这部…真心后悔！
        ",1
" 我的肖大神 毁了
        ",1
" 好扯啊 光看颜值了 杨颖放不开
        ",3
" 什么玩意辣眼睛
        ",1
" 连贯性太差 片段堆积起来的电影 一笑奈何的白发太丑
        ",3
" 期待不高，但是看完之后对这部电影的感受还是不错的。演员不仅颜值高，演技也进步不少，电影技术也不像5毛钱的😄，还是很赞的！
        ",4
" 爱情 网游
        ",5
" 小失望，不喜欢井柏然一笑奈何的扮相，看在我对原著的真爱，给个及格吧
        ",3
" 井宝真的太太太太帅了，刷了两次就为了井宝
        ",5
" 可能我有点个人偏见吧 因为本来就比较喜欢郑爽和杨洋 但我觉得还原度真的已经很好了
        ",5
" 剧情跳的太快了
        ",None
" 一星给ab的脸，剩下全部零分……
        ",1
" 如果结尾没有王思聪搅场也许可以有3星。至少ab的本色出演还算接近贝薇薇。
        ",2
" …讲真这电影排除剧情，毕竟是改编…男主双双演技不行，反正颜值可以凑，但偏偏颜值也不够…ab还好…但是井柏然…我还是出门左拐看杨洋版的吧…
        ",3
" 不粉不黑，单纯的觉着男主与我读小说时脑补的人设不符，每次看到影版肖奈就有种蜜汁尴尬。ab还是有少女气的。
        ",3
" 还挺好啊，虽然井宝颜值不在线，但是ab本色演出，并没有觉得演技太差，剧情简单不造作，给个赞
        ",3
" 打底一星，作为一个书都要翻烂的淑芬 表示ab还是有一点符合微微那种美艳 豪气的女生 （加一星）井柏然 有一点失望  特效五毛 最后看在漫漫的份上加一星 
        ",3
" 看了只后其实是有点失望的
        ",5
" 咦哟~~~无语不行！女主的演技。。。也太生硬了吧！井柏然也翻小船了，演技没有，脸更是没眼看。。。。爱情电影拍得连最基本的颜值都没有，哎~~~
        ",1
" 游戏里的肖奈，眉毛出戏……真的出戏……
        ",3
" 男主无论是颜值还是演技都不在线，女主的演技真心不想提，谭松韵的演技还不错，但不是我心中的二喜，她的声音总有一种跳戏的感觉，其实真水无香是曹光这个点还不错，毕竟一部电影不能完全和原著一样，非原著的还是可以看看，原著党还是期待电视剧吧。一星给特效
        ",1
" 给1星因为我是中国人，如果是国外的就没星了
        ",1
" 一星给徐佳莹的歌声，一星给游戏服装造型和特效。恕我直言，台词剧情尴尬乱套得我都不敢相信这部电影编剧是顾漫。。。贝微微不是神经质不会没事儿就瞪眼，吴倩和谭松韵是本片清流，起码招人喜欢。。。
        ",2
" 很好
                
                ",5
" ab的微微倒是比我想像的好不少，井柏然只能说气质硬伤，比我想象的还糟糕
        ",2
" 很喜欢Baby的造型，颜值逆天，觉得baby井柏然比郑爽杨洋更棒
        ",4
" 还行吧，看完心情还是比较愉悦的，如果你不是那么讲究的话。
        ",3
" 我的网游小说启蒙，姐看的是情怀不是电影，还是很开心的。
        ",2
" 虽然没有wuli杨洋在可是我现在被井宝圈了粉更加期待剧版杨洋的了(ง •̀_•́)ง😁
        ",5
" 杨颖还不错，主要给颜值
        ",2
" 可惜小说了
        ",1
" 说实话 演技都不咋地 井柏然更是完全毁了我的大神！剧情转换也很尴尬，虽然很想忠于原作！但是转换很生硬啊，再说那个小雨妖妖简直不想吐槽，你确定真心是江湖第一美女？？还是期待电视剧吧！
        ",1
" -10分。这就是典型的烂片，典型的圈钱片，中国的编剧特么没人了吗，要用小说改编，男女主角演技真的太烂了，辣眼睛，只想说片子是大烂烂烂片，演技是大烂烂烂烂烂烂烂演技......
        ",1
" 其实还可以啦
        ",3
" 果然小说不能改成电影，井柏然那一头白毛哪里符合肖奈大神的气质，原著肖奈现在哪里，哪里就是风景，井柏然没有那种气质，baby颜值可以，但没有演出来贝微微漂亮但正气的形象，希望以后不要改编小说，不要用小说的名气圈钱
        ",3
