comment,rating
" 刚看完，和JJ的风格明显不同但依旧很喜欢。能看到每个熟悉角色的成长和成熟，开始略觉压抑，随着剧情的展开一切都顺理成章起来。铁三角演技棒棒哒，西蒙大大的剧本也很赞，老骨头（和大副）实力搞笑担当，舰长最后关头照例被大副救了，Sulu出柜处理得挺自然。好多头发花白的老粉结束后站影厅外讨论感想
        ",4
" 我就说谁演的jaylah，打斗那么漂亮，原来是sofia~~~很燃很好看，音乐也爆好听~~~ 最近看各种电影相关还是很为安东小哥伤心，最后的for anton看的人好伤心。。。
        ",None
" 摇滚乐爆炸那段赞！很平静地讲了一个简单的故事。情怀。总是有笑点总是teamwork，就是星际迷航的点。看simon有点穿越到碟中谍。
        ",3
" 宇宙观比上部还缺失，比天启还要让人无法理解的BOSS，这导演不适合这个系列。群体人物塑造倒是好了很多，西蒙见老啊
        ",3
" 比第二部好太多了！瘦瘦参与了编剧果然连脑洞都带得很清奇，而且细节特别都特别nerd。老骨头和大副这对闺蜜抬扛相声组合真是像B站一样让我欲罢不能啊
        ",4
" 3d imax效果不错，这次故事讲的一般，但节奏把握的还行，就是主角光环实在太瞎眼了，要不下次改个公路片也行。最不爽的就是为了PC还生生弄出一对带娃的gay :(
        ",4
" 嗯，这一点也不科幻
        ",3
" 星际粉跟路人看的完全是两部不同的电影。说完了。
        ",3
" 虽然为了解释为什么要放摇滚用了很长一段前戏，但是放起来之后就燃！爆！了！刀锋腿妹子变白发妹子，好想收回家……从《苍穹浩瀚》到这里，索瑞·安达斯鲁的嗓音还是那么好认，星盟司令官太有魅力
        ",4
" 张庆我爱你！
        ",5
" 搖滾樂大敗「外星人」的梗又可以撩一陣了⋯別走
        ",3
" 中规中矩，新来的婕拉好酷
        ",3
" 没有某些公众号吹的那样啊，个人觉得不如第二部。
        ",4
" 挺没意思的!
        ",3
" Sabotage
        ",4
" 一部中规中矩的商业特技大片，我只想知道尤乌拉是怎么发现大boss的真实身份的。
        ",3
" 老版演员合照出现的致敬点蛮感人的。以后再也见不到Anton了。
        ",4
" 好看 老邹竟然没睡着
        ",4
" 苏鲁一家萌萌哒
        ",None
" imax看这种片就是赏心悦目。摇滚戏带感！
        ",4
" 不是很懂核心的剧情，2小时看下来没睡着，已属不易。biubiubiu比一周前的谍影5好看多了。
        ",4
" 一首朋克救宇宙。致敬的元素非常多，光是看到老大副遗物里tos的合影突然就让我哭了出来。还有最后原初的theme。给女朋友一个放射性跟踪器的小尖可爱，sk糖还是很多的，电梯里的对话，传送之后受伤的照顾和没有你我怎么办spock。铁三角还是甜cry，bg也自然的，星舰即家族。
        ",4
" 去电影院看的IMAX版本，明显的感觉不值呀，就蜂群消灭那场特效很好看，其余的一般，总体而言给我的感觉不如超人大战蝙蝠侠，缺乏一种大片应有的大气
        ",3
" 所以这才叫做太空歌剧。。。
        ",4
" 刨除""致敬""的那点(照片和片尾音乐之类)，本质上和一部普通视效大片也没区别，对1701轻易任性的尽情摧残让我想起老Scotty的那句话""不是该死的ABCD""，富兰克林号舰长的塑造过于简单粗暴，视觉上蜂群拆解1701和摇滚乐击溃蜂群两场算燃点吧，就是前者看着心痛……
        ",3
" 这电影拍的，简直就是“还没开始，已经结束了。”
        ",3
" 燃点太多……飞船毁掉那里一瞬间就泪目了……
        ",5
" 慢慢银河，谁也不知道你什么时候会崩溃
        ",4
" 特效挺赞的，喜欢太空摇滚引爆大战的场面。约克基地让我联想起三体3里的太空城市。科幻片还是好莱坞制作最靠谱！舰长成熟稳重了，医生bones的戏份这次大大加强了，丰富有趣，Pegg涉入编剧加了很多小幽默令人莞尔。致敬逝者的情节以及进取号坠毁的场面令人泪目。long live and prosper.
        ",4
" 好看！虽然剧情元素都似曾相识...以我口味最好再少点动作多点文戏。把医生拉回主角三人组才是王道嘛，不过他现在虽然年纪不大已提前进入“俩小崽子要我操心到何时”的老娘舅模式。尼莫伊老爷子的事情交代得蛮好，TOS全家福出现一刻泪崩哦。
        ",4
" 在伦敦，电影刚开场出片名的时候，有一个很懊恼的声音在后排大喊""法克！I thought it's Star Wars!!!"" 🌚🌚腐国人捉鸡的幽默感😒
                
                ",3
comment,rating
" 慢慢银河，谁也不知道你什么时候会崩溃
        ",4
" 特效挺赞的，喜欢太空摇滚引爆大战的场面。约克基地让我联想起三体3里的太空城市。科幻片还是好莱坞制作最靠谱！舰长成熟稳重了，医生bones的戏份这次大大加强了，丰富有趣，Pegg涉入编剧加了很多小幽默令人莞尔。致敬逝者的情节以及进取号坠毁的场面令人泪目。long live and prosper.
        ",4
" 好看！虽然剧情元素都似曾相识...以我口味最好再少点动作多点文戏。把医生拉回主角三人组才是王道嘛，不过他现在虽然年纪不大已提前进入“俩小崽子要我操心到何时”的老娘舅模式。尼莫伊老爷子的事情交代得蛮好，TOS全家福出现一刻泪崩哦。
        ",4
" 在伦敦，电影刚开场出片名的时候，有一个很懊恼的声音在后排大喊""法克！I thought it's Star Wars!!!"" 🌚🌚腐国人捉鸡的幽默感😒
                
                ",3
" 西蒙·佩吉参与的剧本真是把自己的喜感属性和特有的幽默感丝般顺滑地融入进影片，让酷酷的科幻质感一点都不显得沉闷刻板，林诣彬接过导筒以后也交出了一份让路人观众和影迷都满意的答卷，动作戏份出色的发挥让全片始终带着跳动的脉搏，流畅而又激爽。
        ",4
" 不得不說林詣彬對群戲，動作場面的把控確實比JJ強…3D效果不錯
                
                ",4
" 没有情怀，看下来什么玩意儿也不是。:)
        ",3
" 有了西蒙 佩吉的加持，本部的剧本非常扎实，每个角色都有了丰富的作用。并且，在重启系列中第一次展现了除工作之外的船员状态，有种同人变正剧的兴奋感。
        ",4
" 壮丽的太空城市，壮丽的摇滚杀峰，比独立日2好很多，不过情节还就是好人打坏人，兄弟情，男女爱之类的，剧情单薄
        ",3
" 卧槽……瘦瘦这个摇滚老年啊……又燃又哭……这部的小舰长太帅了吧！LLAP Sir.N & A
        ",5
" 不是星际迷，就随便看看。故事其实蛮老套的，但节奏把握不错。特效真心keyi ，尤其是太空基地的设计。悬念、笑点都有了，就是太空战的时候好晃。
        ",4
" 被一群bees吓傻
        ",3
" 终于把该有的那句话放进去了
        ",5
" 当你知道其中大量的致敬梗后会大大增强这部的观感。如果没看过其他（最起码得看重启后的部分）会影响对剧情连贯性的理解，细节丰富，看得出确实是给对这系列有情怀的人拍的。受众也越来越年轻化，摇滚乐（被视为classic music）拯救世界的地方好燃啊！虽然剧情和各种设定都好幼稚，但看着好开心。
        ",3
" 今年目前为止最愉快的电影院之旅，但是……一年后我还能回想起这份愉悦吗？对此我信心全无。长路漫漫，才能生生不息，切记啊，我的老朋友。
        ",3
" 五年任務已經進行了三年，故事還停留在星聯的路線辯證，又一部恐怖主義的寓言電影，只是以探索冒險類型包裝，並得以挪用原作常見的公式套路，復古致敬意味更濃。動作場面的編排浩大流暢，劇本對角色鋪陳做到了本份，故事說不上新意，但主題寓意勉強掻到了一點癢處，算是恰如其份的科幻娛樂片。
        ",3
" 三星半，友邻们纷纷表示找到了剧集的感觉，我当然也不甘示弱，柯克骑摩托的那一部分让我找到了名侦探柯南剧场版的感觉！多出来的加分是给亲爹的！
        ",4
" 也是不知道大家喜欢这一系列什么？
        ",3
" 人物当然满分！非常朴素的大时代拓荒精神。其实是当年米国理想企业的缩影吧，忠诚、智慧、勇敢又团结的员工，守护联盟秩序，在保证基础生产的同时不断开拓新产业链。以前有想为何太空歌剧都爱用交响，这次开大招就没走老路，很好，很live long and prosper。老一辈斯波克的剧中彩蛋催泪！
        ",4
" 《星际迷航3：超越星辰》3D：林诣彬重视视觉效果跟JJ比有过之无不及，影片开场就奉上进取号被围攻导致坠落的大场面，而后在《Sabotage》音乐声中，将敌方舰队化成一片火海，成为最激动人心的燃爆景象。在技术主义至上的好莱坞，能有如此视听效果就算及格，何况西蒙佩吉的加盟还能带来些笑点呢！★★★
        ",3
