comment,rating
" 氛围虽不比第一部，不过在想法上确有不错的新尝试，抓住真实事件中大众不相信的心理玩了出虚虚实实，鬼都学会下套骗人了可喜可叹。不过老头儿吓人功力不足导致大半篇幅疲软，压轴果然还是得换上女鬼来救场。
        ",4
" 在香港无聊期间看见这部在公映义无反顾直奔影院而去！还是保持极高的水准，好几处都在影院里尖叫出声了！大概也就只有温子仁的恐怖片有这样的氛围了吧，爽～
                
                ",5
" 了无新意
        ",2
" 了无新意
        ",2
" 《招魂2》在恐怖片这个平均水准很比较低的类型片中，温子仁一直都高出及格线的优才生，留白的“静音”时间和逐步积累的镜头情绪恐惧时间非常吻合，而且他很会从画面视觉舒适区突然闪出恐怖点，本片唯一的缺点就是鬼被知道名字就很容易被打发了，后面结束的很快，而且女鬼很像曼森也是很值得吐槽的点。
        ",3
" 开门见山无前戏，全程高能无尿点。温哥用他独特的镜头语言将英格兰冬日凌冽的寒气灌进了影院内，real 夏日解暑神器
        ",5
" 依旧《圣经》软广，总体不如第一部。PS：当曼森跑来吓你，你会说什么？妈蛋老纸手机里全是你的曲儿啊你摔老纸老纸还是非听不可啊。
        ",3
" 对于一部恐怖片来说，太精致，也太冗长，前半段的铺陈难得沉稳，后面就套路了。
        ",3
" Nothing new，但是很好看，很有味道和年代感。Patrick Wilson很适合这种七八十年代的戏。
        ",3
" 所以是爱情家庭/恐怖片咯……
        ",3
" 温老师再展神威。偏东方。这镜头运用真是流畅娴熟，好想学！前半段神秘主题，气氛营造赞。后半段硬肛恶魔却令人失望，基本没能玩出什么花儿——KO恶魔就如同“你妈也叫玛莎”一样无稽。这样的片子，应该在电影院看才能完整体验。只可惜，人在天朝。
        ",4
" 收尾快得还没过把瘾，前奏虽说有些漫长，但不乏营造恐怖氛围。温子仁的恐怖桥段从来不是一惊一乍和爆炸声音，而是开摄影机位的运动轨迹、剪辑节奏和声效的控制循循递进。整体来说没有第一部精彩，现在想起第一部的那个拍手，还是意犹未尽。★★★☆
        ",4
" 其实没有很恐怖，但是高明之处在让观众觉得下一秒就要开始惊吓了，但都猜错，让心一只悬着，而且惊吓点都不算俗气。
        ",4
" 有人请客就去看啦哈哈哈 在高速上不小心开到160也是很醉~
        ",4
" 吓死了，干妈是恐怖的恐怖片观影同伴
        ",3
" 完全忘记上一部讲的啥了。这一部被吓够呛。看到最后原来是满满的正能量。= =
        ",4
" 在温子仁驾轻就熟的风格与套路下（一度让人失去兴致），添加了温情桥段，猫王的Can't Help Falling In Love简直是恐怖片的神来之笔，让观众在最后还是心服口服。毫无疑问，「温氏风格」在惊悚悬疑类型领域上，已经和「希式风格」并驾齐驱。
        ",4
" 看一时大概三年前这个时节，三年好快
        ",3
" scared the fucking crap out of me in some scenes
        ",4
" 前一個小時有點嚇人，後面男女主角的感情對手戲太做作了我只能出戲了。這次我後面坐了幾個菲妹，叫得比鬼還大聲！我是說，比電影裏的鬼還大聲！！
        ",3
" 看到玛丽莲曼森的形象我笑了。这事情早就被揭穿是假的，还煞有介事的装逼，我就不断出戏。
        ",3
" 十分精彩
        ",5
" 三年等待，不负所望，温子仁水准依旧，吓得我不敢全屏直视，恐怖氛围浓厚，遗憾的是驱魔手法，没有亮点。
        ",4
" 看到玛丽莲曼森的形象我笑了。这事情早就被揭穿是假的，还煞有介事的装逼，我就不断出戏。
        ",3
" 十分精彩
        ",5
" 三年等待，不负所望，温子仁水准依旧，吓得我不敢全屏直视，恐怖氛围浓厚，遗憾的是驱魔手法，没有亮点。
        ",4
" 嘎老鳖友情出演，感觉这部跟七十年代的《驱魔人》特别像。
        ",4
" 没被吓哭而是被感动哭到底是怎么回事啊喂！是我哭点变低还是温子仁恋爱了？
        ",3
" 知道名字就破了，还是魔鬼亲口说的名字，这也太简单了吧。
        ",4
" 算是面面俱到的恐怖片，从怀旧的美术设计到惊悚的氛围布置都要强于现如今同类型的作品，由此也巩固了温子仁的恐怖片霸主地位，缺点还是故事讲得太长，可能是哪段儿小高潮都舍不得剪，所以有些灵异段子大拼贴的感觉，后面驱魔的部分还是中规中矩了，值得赞许的是片子的摄影，流转得很顺。
        ",3
" Maybe the best horror movie I've seen. Btw, the girl looks like natalie portman a lot!!
        ",5
" 雖然說加工的部分比較多，但還是值得我的五星。等太久了，很精彩。以修女之名作惡的魔鬼。
        ",5
" 温氏恐怖片可以的，叙事紧凑，试听盛宴，各种桥段和铺垫转折处理得很好，运镜漂亮，音效出色，片尾照例体现案情人物的“真实性”，细思恐极，故事也许不如第一部但惊悚点是有新意的，高潮还没看过瘾，玛丽莲曼森让人出戏
        ",4
" 我们温哥就是会吓唬人！
        ",4
" 7.5/10 与前作相似但更成熟，然而前作越往后越精彩，这部续集越往后越泄气，高潮更是萎。
        ",4
" 几乎没有间断的一次次小高潮，几乎就是每个角色都被鬼吓一遍。结局反倒显得囫囵吞枣了。
        ",4
" 同样的配方，同样的味道！！实在太精彩了！可能也因为是同样的配方的原因，第二部没有第一部给我那么多惊喜。可是，这部也足够打上五星！！
恐怖片，我只服温导！
大爱温子仁，期待他下一部电影！！
        ",5
" 套路依旧但看得比第一部过瘾，结尾处理得潦草了些。
        ",4
" 鬼太像曼森啦 英国孩儿她妈演技好浮夸哈哈哈
        ",4
" 一般，对这种西方魔鬼灵异之类的电影不太感冒
        ",3
" 我的天哪！【小岳岳脸
        ",4
" 恐怖片兒再不好看也總比沒有恐怖片兒看要好 反正關上燈都一樣 希望温子仁長命百歲 感恩 哈哈
        ",3
" 完全不像网上流传的那样吓人。。。还没看的童鞋别被骗了。总之吓人的梗都很老套；而且就是类似【在你背后喊一声吓你一跳】那种。还老长！恐怖片拍两个多小时这是多喜欢拖沓
        ",3
" 比招魂1恐怖多了，但却没有1过瘾……
兴许是这代对立刻画得太明显
        ",4
" 恐怖感尚可，一惊一乍，但不如第一步经典，温子仁拍过非常经典的阴儿房，招魂，这一部拍摄手法并没有很大创新，感觉江郎才尽，而且叫出恶魔的名字，就能把他赶回地狱，而且是恶魔自己告诉他的，这恶魔未免太二逼
        ",3
" 有几个镜头做得很假，明明是惊悚竟然弄得人笑场，感觉不如第一部
        ",4
" 这个故事告诉我们作为一个反派不要瞎逼逼告诉人家自己的名字，很容易挂掉的
        ",3
" 被吓到两次 小伙伴都嫌弃得叫我出去 #里药空寂里计己#
        ",5
" 是那种，在电影院看会加分不少的片子吧。有些摄影挺有意思的，所以我至今搞不懂温子仁为毛能拍出《速度与激情7》那种垃圾玩意儿。
        ",3
" 感谢百度悬疑片吧字幕组翻译中文字幕
        ",4
" 温子仁这次又玩了一个高招，不再铺垫单刀直入。这起超自然事件本身足够有名，观众几乎对每个起伏点都有心理预期了。然而最后30分钟，不得不说，精彩绝伦。而开头塑造的另一条支线也完美融入了剧情本身。PS：其实我甚至觉得温子仁在隐晦地歌颂爱情本身，看看埃德夫妻的艰难相守很难不让人动情。
        ",4
" 【中字枪版熟度  /s/1bo73gFd  码  awu5  小何】
        ",4
" 全程高能预警！从头到尾都很吓人！喜欢！快拍第三部！
        ",5
" 真实事件改编，天然与那些故弄玄虚的灵异事件有所区别，所以对灵异的质疑也成为男女主角前期的考证重点。续集惊悚效果略逊前作，但依旧令人身心投入。主题上依旧是驱魔人电影所宣扬的那套：拯救爱的人，需要超越理智的信任。
        ",4
"  比第一部优秀 伟大的恐怖片不是旨在让人尖叫 心生畏惧 而是指引人如何坚定信念 直面恐惧本身 克服信仰中的杂念 温子仁做到了 而且做得很好 因为通片看完我记起的不是骇人的恶灵 而是伉俪的深情 母爱的伟大和Ed奋不顾身救人水火的身影以及人与人之间的爱与互助 信念和恐惧一样源于内心
        ",4
" 恐怖大师。
        ",4
" 我想其他恐怖片都没脸活在这世上了
        ",5
" 特意带电脑去草坪上看，身边有人野餐有人遛狗感觉也不那么可怕，但晚上一回家就呵呵了……
        ",5
" valak又可以拍一部外传2333
        ",4
" 温子仁的恐怖片格式很明显，前半段是恐怖片，氛围+情节真的很吓人，这方面个人认为比前作好；后半段是冒险片，节奏加快故事紧张，倒是不吓人，尤其是无法直视玛丽莲曼森，差点笑场。同样是取材真实事件，吵闹鬼的事件不如前作冲击力强，但温情的点缀和波顿风的驼背鬼，增添了其他方向的元素
        ",4
" 沒有第一部恐怖，雖然還是很不錯。溫子仁的恐怖片選角每個都十分喜歡，大人像模像樣，小孩都漂亮可愛演技佳。
        ",5
" 在三星和四星之间纠结不已：比起其他6-7分之间的恐怖片来说当然是好的，但是比James Wan的其他影片来说差了不少。我对剧情反转的点不满意，名字这个梗实在太老了，感觉自己像是看了一集加长版的SPN。Patrick Wilson终于又有机会在电影了一展歌喉了hhh。
        ",3
" 好看！故事抓人，视听效果极佳，确实很吓人，然后竟然还很温情！“直到多年后我遇到了第一个相信我的人，然后你猜我怎么做的？我嫁给了他/我娶了她。”
        ",5
comment,rating
" 从此无法直视玛丽莲曼森 
        ",4
" 温老师的镜头越来越jian，总是感觉会有东西从哪里冒出来，全程绷着神经看完感觉虚脱了，还有那个被附身的小女孩你演这么投入以后找不到男朋友的你知道吗！
        ",4
" 最可怕的是，每当演到恐怖情节时，戏院的其它人就会不约而出地发出笑声。操！是只有我一个人能看到那些东西吗？！#一个脑洞# #细思极恐#
        ",3
" 洗剪吹小温到底是有多爱《闪灵》啊，狭长走道里的修女，斧头砍门全是致敬梗。整体有点向《潜伏》系列靠拢，大玩特玩“里空间”，CG鬼好假好雷好多余不如去掉吧。洗剪吹已经把小空间可以玩的镜头都玩到极致了，两个多小时的惊吓最后已经受惊疲劳了，感觉今年没必要再看别的恐怖片了。
        ",4
" 没被真人真事缚住手脚，后半部分出现温子仁的招牌式反转，然而我决定以后还是跟恐怖片手动再见了，妈的吓破我狗胆！
        ",4
" 居然风评比第一部好看？！excuse me？！
        ",3
" 全程高能。能看出温导把很大一部分精力用在了惊吓效果上，密度和强度几乎是上一部的三倍，镜头语言和timing之娴熟达到了他迄今为止的最高峰。这也让本就没什么追求的故事主题显得更没存在感，尽管剧情打动观众的能力比较有限，但其作为恐怖片的娱乐价值无疑是出类拔萃的。
        ",4
" 瘟神的恐怖片大荧幕看真心酸爽，音效真的太给力，电影院里的全被吓得一通鬼叫，看完后两天睡觉都不敢关灯。前半部神秘十足，后半程节奏加快不停爆发，西方魔鬼阴霾配合东方式的吓人方式代入感极强，基本是恐怖片目前的制作水准集大成，技术上的高度纯熟也标志着詹温成为新时代当之无愧的恐怖大师。
        ",5
" 粉了温导多年 看了前四十分钟还以为老温才尽了呢 没想到后面留了一手 还搞了段锦上添花的温情戏
        ",4
" 者行孙，我叫你一声，你敢答应吗？
        ",1
" 当代恐怖电影大师，无人能出其右。
        ",5
" 蜜汁恶鬼躲躲藏藏，装模作样地开灯、关灯搞效果吓人烦死了，真到正面干架的时候战斗力又是战五渣，傻逼透了。
        ",2
" 温哥这次果然又没有让人失望，你不得不承认很多桥段和手法都是他用惯的东西，但我们总能在看的时候尽情享受那种接近临界的极端恐惧。那份摧枯拉朽的恐怖音乐和主角歇斯底里的呼喊，似乎成了我们与温子仁一年一度的恐怖之约。
        ",4
" 週四晚十點場爆滿。電影院看鬼片真是大型集體行為藝術啊。美好。
        ",3
" 一只傻鬼，为什么自己告诉别人名字？
        ",None
" 好看至极，毫不拖泥带水的流程，几乎get不到的jump scare，演员演技令人意外，场景渲染利落，剧情逻辑性强，音乐邪典动听，音效爽快刺激，少许幽默成分掺入电影，非常有趣的观影体验。 詹姆斯温真是毫不掩饰自己的才华
        ",5
" 繼《招魂1》之後，第二次在電影院裡嚇到漏尿。
        ",5
" 好看！！！超恐怖！每个吓人的点都不cliche 除了结尾的节奏有点被故意拖慢了 跟zmt宝宝看鬼片每次都是环绕立体声尖叫+4D效果 $8.5值！
        ",4
" 感觉要拍成系列了。非常带感，在电影院被吓到脚都没力气了，太爽了。
                
                ",5
" 要不要这么吓人，全程吓尿的感觉！不得不佩服歪果仁怎么能把恐怖片拍的这么恐怖而温情！没有不给五星的理由。
        ",5
" 有失望的地方但更有惊喜。故事结构基本一样的情况下，看得出编剧更用心花在人物刻画上，然而也拖慢了节奏。吓点更加密集但印象深刻的比第一部少很多，某怪物略败笔。开头镜头设计过于花哨，倒不如后半段简洁有力来得刺激。但能看出洗剪吹对恐怖片的热爱与才华，不止于拍一部吓人的电影，但依然能吓破胆
                
                ",5
" 感觉这个鬼有强烈的自我否定的倾向，听见自己名字都想死。
        ",4
" 后来补拍的老修女的部分，是真实事件之外的，也让这个故事变得更加精彩，结构上和温子仁之前几部叙事紧凑的恐怖片还不太一样，但类型化在技巧上和手法上还和以往保持着高度的一致性，摄影也更加的精彩。剧作不那么紧绷之后，片子给人一种把电影当剧集拍的错觉，感觉之后可以拍一个电影宇宙了。
        ",4
" 该开灯时就开！谁说白天不能有鬼？高潮不一定非得安排在片尾！该吓人时就狠狠的吓…这是《招魂》系列最让人钦佩的地方，也正如此，温子仁让恐怖片变得不再拖泥带水和沉闷，一气呵成，惊叫连连。故事新意不多，恐吓元素却更升一级，床和被子不再是儿时最具安全感的场所。
        ",4
" 建议导演多少要了解点黑魔法防御术，或者找一个懂黑魔法的顾问，这样才不至于驱魔的手段过于简单，除了十字架和圣经，似乎别无他法。驱魔是个技术活，光靠胆量可不成。本片氛围尚好，只是手段单一，最后靠直呼其名，斥走恶灵，实在不够酷炫。
        ",3
" 惊吓度和创意都逊于第一部，但还是挺好看，尤其难得与第一部有相当高的一致性。另外对我来说看温哥的镜头运动成了一种享受。
        ",4
" 看完也是开心，想去曼森的演唱会
        ",4
" 恐怖片中的视听盛宴
        ",4
" 让人意外的是变相怪杰加盟此片并扮演重要角色。
        ",3
" 保留传统风格的前提下推陈出新。气氛与情节都是原汁原味的驱魔故事，但几乎全部惊吓都做到了攻观众不备。人物的情感恰到好处的塑造让角色摆脱脸谱化，镜头别出心裁的调度也是用心设计的体现。个人评分7.9
        ",4
" 整体的节奏和氛围营造都不错，即使知道情节走向，还是能保持高紧张度。不过主要惊恐元素还主要靠一惊一乍，事后心理并不恐怖，没有后遗症。
        ",3
" 看的人特别多，找了很远的影院才看到，imax那种巨大的厅，音响超多，配合这个片子的音乐，简直绝了，剧情和梗还是老套路，就是音效实在太牛了，立体环绕绝对吓到魂不附体，旁边的黑哥全程抱着腿不离座位，绝对以后不作死在电影院看
        ",5
" 辛辛苦苦积蓄一生买的房子，总是有个恶灵出现和你说，这是我的房子，你只有使用权！用春秋笔法干涉我国内政，温子仁这个汉奸，必须公开道歉，不然就圣战让你寸草不生！！
        ",3
" 一如既往的牛逼，唯一的遗憾是上集的驱魔助手没了....坐等温大师继续拍下去，千万别给其它人拍啊！
        ",5
" 还是不如第一部，不过有几个惊悚的点还是非常吓人的
        ",3
" 我已经吓死了  再见
        ",5
" 视觉效果做得不错，故事比《速激7》用心，一句话简介本片：长得像玛丽莲·曼森的魔鬼会狮吼功，拆墙破窗不在话下，他一张嘴就像日本口裂女。
        ",4
" Warren夫妇这CP我吃了还不行吗？温子仁的旋转镜头，渐变，小道具，音效，冷幽默，本格伏线回收，以及对恶魔高清形象的吝啬一如既往。才播十分钟，预告片里个人感觉最恐怖的桥段已经出现，我就意识到情况不对，但是来不及跑了……玩具消防车和斧子劈门想到闪灵，词典和十字架则属于驱魔人，精彩。
        ",5
" 全程高能，从头到尾高潮迭起，温导真是厉害，新花样层出不穷，分分钟吓到要断气，这次不同于前作，留悬念玩反转，不一样的套路让人为之振奋，但整体上不及第一部流畅和震撼。从潜伏系列至此，温导一直在借恐怖片来诉说人情，亲情爱情在恶灵的衬托下更显强大与温暖，闪耀着人性的光辉…
        ",4
" 温情戏太讨厌了，就不能正正经经好好吓人吗？第一部没出现奇奇怪怪的鬼啊怪啊光靠营造气氛都吓得不行，这一部搞得跟捉妖记似的，最后除大boss的技巧也蠢得要死，叫一声名字就死了。
        ",2
" 沿袭温子仁一贯套路，无大惊喜（吓），前半段氛围犹在，大boss泄底后只觉太简单敷衍，置于其系列作品中并不出挑，不过前后线索勾连，倒在有意无意间构建了一个温子仁式恐怖小宇宙；修女版曼森对男主情有独钟，消弭方式过于儿戏，整体有头重脚轻感。
        ",3
" 三个人，午夜开场，坐床上看完，十分之爽。驱魔部分比第一部更加接近黄金时期的SPN，真是要给温导跪下了！
        ",4
" 桥段设计用心。女孩演技爆表。曼森弱气不甘。秀爱无良差评。
        ",4
" 室内戏全程屏息凝神，但凡转出街道外景赶紧多喘两口气，一场电影看下来像跑了一次半马。
        ",4
" 4 不会有后遗症的恐怖片，一惊一乍【有被吓到四次】的恐怖快感只在这两个小时里，不过个人觉得还是略长了，节奏可以更快一点。温子仁招牌式的花哨镜头一个都不少，亮点颇多。
        ",4
" 电影院里看到恐怖场景就大笑的人请直接滚出！劳资和女生看时吓到缩成一团结果就被这些渣渣的大笑破坏啦！
        ",4
" 话不多说了，反正我是第一次知道人在受惊吓的时候真的是会颤抖的。当两个学电影的小朋友一起在空空如也的电影院一起看招魂的时候，上一秒两个人还在说“哎卧槽这个camera movement很牛逼啊” 下一秒就“啊啊啊啊啊啊卧槽吓死爹了”
        ",5
" 影片摆明要吓人的地方都好心地给观众提供一个可以事先做好心理准备的过程…结果TMD还是被吓得不轻啊！最后的两次破解也不错。一些情节的设置虽然没有很好地合乎逻辑和解释，但至少不突兀的引向了结局的合理。PS.旁边坐了两个不认识的女生，被吓得缩了好几次身子，让我突然好想交个女朋友一起看恐怖片。
        ",4
" 环球驱魔公司 玛丽莲曼森友情客串 老头忒不地道 欺负人家孤儿寡母 男猪又作死 女主:叫你一声你敢答应吗?
        ",4
" 感觉比第1部弱，恐怖感也不足，吓来吓去的有点重复，收场也还是太仓促，驱魔被一笔带过，修女这也太弱了啊。摄影不错，小女孩表现不错。这片子强势植入了一个主题——直面恐怖。专业驱魔夫妇来直面可以理解，可是一家人都被搞成这样了，正常去睡大马路也不会再回这阴宅了吧…回去干嘛，招魂吗？两星半
        ",3
" 把恐怖片拍得跟Mad Max一样是温子仁的本事！能让我哭出来的恐怖片仅此一部，可能是这家太可怜，可能是驱魔伉俪太感人，也可能是太TM吓人了。全程高能，一波未平一波又起，真刺激，这不是坐过山车，是我的飞船要坠毁了QAQ 称温子仁为当代恐怖大师绝对不为过。简直海啸一般。
        ",5
" 真棒，主题也很好，转折也赞。就是那个谁有点出戏，根本止不住大笑嘛！难怪前两天看完《招魂2》的友邻短评里都是在说他的哈哈哈。但关于恶魔、关于混乱和邪恶的探讨，我还是喜欢反主题的。或者这是我更偏爱灵异而非恐怖的原因。每一份子都有开口讲话的权利。
        ",4
" 温导已经是恐怖片类型领域的扛把子了，在结构上有突破，难得。对我个人来说，一个小遗憾就是这片的大boss，妆化得太有玛丽莲.曼森的感脚了，每次大boss一出现，我应该头皮发麻才是，结果却总是脑海中自动浮现《Sweet Dreams》的吉他前奏...  ...
        ",4
" 对于不敢看恐怖片的我来说，简直全程高能，幸亏有人陪着我看，电影确实不错，各个地方处理的都比较贴合，结尾稍微有点拖沓，但是瑕不掩瑜，仍旧是一部好电影。
        ",4
" 关键时刻还是圣经管用，维拉开挂法爆秒了玛丽莲曼森。悬疑手法、氛围情境渲染太棒，视听效果真的不错，全程无尿点。7.7
        ",4
" 不如第一部恐怖，不过视听语言更出彩，温子仁的运动镜头甚至比剧情更令我着迷。两个语言游戏的构思挺出人意料，结局也不像前作那么虎头蛇尾。PS：近三年能真正稍微吓到我的电影，非恐怖片仅有[狩猎]（两处镜头），恐怖片则包括[着魔][杀人漫画][鬼婆][德州电锯杀人狂](1974版)[怨鬼之家]。（8.0/10）
        ",4
" 【B-】在我看来，这也许就是温导的风格奠基之作了。做到了可以大部分时间完全不渲染气氛，仅靠单独的序列来吓人，将类型元素（恐怖）像动作冒险电影一样提纯段落化了，做到这个程度还是很厉害。至于效果如何那就见仁见智，全靠镜头调度，其实也就是升阶的“惊乍”式电影罢了。
        ",4
" 温导正常发挥，小女孩十分可爱，然而没有第一部恐怖
        ",4
" 个人觉得第一部要更渗人一些 这一部的剧情比较按照观众的体验在走 几乎没有超出预设范畴 于是总感觉少了些惊喜 但叙事流畅 节奏掌握 镜头设置都是上乘 导演相当走心！
        ",4
" 这是一部爱情片，全程秀恩爱，顺便探查一下鬼故事，中间还有patrick wilson唱elvis名曲。
        ",None
" 这是一部爱情片，全程秀恩爱，顺便探查一下鬼故事，中间还有patrick wilson唱elvis名曲。
        ",None
" 好看！！！在恐怖的同时它还是一部很好的电影，这点很重要，比只会用突然出现的东西和怪音效吓人的三流恐怖片不知道要高到哪里去了。
        ",5
" 摄影棒。有几段非常好，如开头的穿窗而过长镜头和高潮的坠楼戏。故事、风格和设定向潜伏靠拢，然而没潜伏那么精妙的剧本基础。远超标准的时长、没重点的长时间jump scare密集轰炸都是问题。
在海内外众多温子仁“粉丝”的疯狂吹捧下，全面不如前作的它硬被吹上了天。你们是多想捧杀温子仁…
        ",3
" 哈哈哈哈求你了玛莲曼森哈哈哈哈你为什么要出来吓人
        ",3
" 这个故事告诉我们，生孩子太多没什么好下场。。。
        ",3
" 隔壁王老汉为遏制强霸民宅的恶势力非法招募宗教界人士做法驱赶超生单亲妈妈，引起地方台轰动，最后由国家宗教管理办派出一双公务员夫妇讲犯罪人员绳之以法。＃但是是挺好看的吓死爹爹了，旁边美国大妞不屑地说啥么这种电影就是一惊一乍的，那尼玛那个白脸容嬷嬷出来的时候你喊得跟高潮了似的怎么说＃
        ",4
" 真应该去电影院看，声音画面都很不错。剧情还行，看的网上的枪版，看了个半懂，就当练听力了。
        ",4
" 太吓人了
        ",None
" 猛！温子仁在这片里大显身手！花样迭出：加了温情、反转、英式幽默的元素。炫技：喝水回头的后景虚焦太惊艳。感觉像给了一个贪玩的孩子一把魔杖，结果玩得天翻地覆！
        ",5
" 最大看点是设计，画面镜头听觉和剧情的处处设计优势凸显，观赏度高。虽还是通灵、凶宅、驱魔等套路，但和第一部吓人程度差不多，远逊还不至于，不少创意点也不错。十点开始看一个人关灯戴耳机调到超响音量把亮度再降低两格，结果吓到又把亮度音量调回正常值。后半啰嗦部分砍掉二十分钟也许更好。
        ",4
" 溫子仁拍恐怖片都拍成精了，我就坐在跟Enfield相似的房間裡面半夜看完這部電影，嚇尿了，好恐怖好恐怖好恐怖，啊啊啊啊啊啊啊！！！
        ",5
" 欧美鬼片气氛渲染我只服温子仁！麻蛋那个恶魔修女怎么长得那么像玛丽莲曼森……女主去书房看到她油画那里感觉最吓人 不知道那玩意是不是随时就从油画里走出来了
        ",4
" 恐怖片还是大白天看好啊，晚上看实在是自虐......我觉得第一部其实更恐怖些，但恐怖片能这么有情节有故事的真不多。最后恶魔处理的快了些，叫出名字就给解决掉了
        ",3
" 是有点恐怖，美国的鬼片就是来的这么直接、粗暴、众目睽睽。
        ",4
" 比起潜伏系列情节的相互触发和完整解决，招魂则在故事线和角色的延续上做得很妙。Farmiga和Wilson请再搭档十部不谢，两人眼神交换间的绵绵情意有时甚比惊悚桥段更抓人。温导镜头感仍是魅力十足，稳而奇，惬意得不得了，速激后回恐怖片领域神气扬扬。只希望曼森修女不是又一部安娜贝尔
        ",4
" 恕我直言，你们评论很好看但是只打两星三星的人都是狗屎，从最开始的八点多分，被你们这些狗屎给拉到了7.8，呵呵，五星推荐
        ",5
" 温子仁的野心越来越大，已经不满足于用技法把观众吓出屎（虽然我最喜欢的还是他的摄影），而是把他的电影做成严肃的剧情片式blockbuster，假以时日，一个成熟的故事模式配上温导的镜头想象力，画面太美……
        ",4
" 依旧三板斧，惊悚复古梗，技法运用越来越娴熟，渐有恐怖大师范。驱个魔还撒狗粮真是跪了！
        ",4
" 比第一部略微弱一点，不过还是高水准。本来期待在场景和主人公夫妇的人物有更多变化和开发，但是都没有，更像是上一部的复制品。
        ",4
" 所以大boss是玛莉莲曼森是吗。
        ",4
" 比招魂1恐怖多了，但却没有1过瘾……
兴许是这代对立刻画得太明显
        ",4
" 恐怖感尚可，一惊一乍，但不如第一步经典，温子仁拍过非常经典的阴儿房，招魂，这一部拍摄手法并没有很大创新，感觉江郎才尽，而且叫出恶魔的名字，就能把他赶回地狱，而且是恶魔自己告诉他的，这恶魔未免太二逼
        ",3
" 有几个镜头做得很假，明明是惊悚竟然弄得人笑场，感觉不如第一部
        ",4
" 这个故事告诉我们作为一个反派不要瞎逼逼告诉人家自己的名字，很容易挂掉的
        ",3
" 被吓到两次 小伙伴都嫌弃得叫我出去 #里药空寂里计己#
        ",5
" 是那种，在电影院看会加分不少的片子吧。有些摄影挺有意思的，所以我至今搞不懂温子仁为毛能拍出《速度与激情7》那种垃圾玩意儿。
        ",3
" 感谢百度悬疑片吧字幕组翻译中文字幕
        ",4
" 温子仁这次又玩了一个高招，不再铺垫单刀直入。这起超自然事件本身足够有名，观众几乎对每个起伏点都有心理预期了。然而最后30分钟，不得不说，精彩绝伦。而开头塑造的另一条支线也完美融入了剧情本身。PS：其实我甚至觉得温子仁在隐晦地歌颂爱情本身，看看埃德夫妻的艰难相守很难不让人动情。
        ",4
" 【中字枪版熟度  /s/1bo73gFd  码  awu5  小何】
        ",4
" 全程高能预警！从头到尾都很吓人！喜欢！快拍第三部！
        ",5
" 真实事件改编，天然与那些故弄玄虚的灵异事件有所区别，所以对灵异的质疑也成为男女主角前期的考证重点。续集惊悚效果略逊前作，但依旧令人身心投入。主题上依旧是驱魔人电影所宣扬的那套：拯救爱的人，需要超越理智的信任。
        ",4
"  比第一部优秀 伟大的恐怖片不是旨在让人尖叫 心生畏惧 而是指引人如何坚定信念 直面恐惧本身 克服信仰中的杂念 温子仁做到了 而且做得很好 因为通片看完我记起的不是骇人的恶灵 而是伉俪的深情 母爱的伟大和Ed奋不顾身救人水火的身影以及人与人之间的爱与互助 信念和恐惧一样源于内心
        ",4
" 恐怖大师。
        ",4
" 我想其他恐怖片都没脸活在这世上了
        ",5
" 特意带电脑去草坪上看，身边有人野餐有人遛狗感觉也不那么可怕，但晚上一回家就呵呵了……
        ",5
" valak又可以拍一部外传2333
        ",4
" 温子仁的恐怖片格式很明显，前半段是恐怖片，氛围+情节真的很吓人，这方面个人认为比前作好；后半段是冒险片，节奏加快故事紧张，倒是不吓人，尤其是无法直视玛丽莲曼森，差点笑场。同样是取材真实事件，吵闹鬼的事件不如前作冲击力强，但温情的点缀和波顿风的驼背鬼，增添了其他方向的元素
        ",4
" 沒有第一部恐怖，雖然還是很不錯。溫子仁的恐怖片選角每個都十分喜歡，大人像模像樣，小孩都漂亮可愛演技佳。
        ",5
" 在三星和四星之间纠结不已：比起其他6-7分之间的恐怖片来说当然是好的，但是比James Wan的其他影片来说差了不少。我对剧情反转的点不满意，名字这个梗实在太老了，感觉自己像是看了一集加长版的SPN。Patrick Wilson终于又有机会在电影了一展歌喉了hhh。
        ",3
" 好看！故事抓人，视听效果极佳，确实很吓人，然后竟然还很温情！“直到多年后我遇到了第一个相信我的人，然后你猜我怎么做的？我嫁给了他/我娶了她。”
        ",5
" 好看！故事抓人，视听效果极佳，确实很吓人，然后竟然还很温情！“直到多年后我遇到了第一个相信我的人，然后你猜我怎么做的？我嫁给了他/我娶了她。”
        ",5
" 不戳我的吓点 但还是很喜欢老温的故事 最恐怖的是真人真事 音乐渲染太到位甚是喜欢 温导的西方宗教式故事加上小姑娘的演技 一物降一物的道理才是大法 纪念我第一部在电影院看过的正经恐怖片:)
        ",4
" 全程高能，技术硬朗，年代感十足，摄影镜头屋内环境调色美术配乐无一病垢。这是一部恐怖片啊，自行科普西方圣经旧约新约，路西法堕落天使伊甸园亚当夏娃勾引禁果… 瞧这一串子毫无相关的描述，一个大男人关上灯阴天搞起来这部片子… 眯眼睛，手掌挡电脑，关音响… 我勒个去，爽死我了。
        ",5
