comment,rating
" 节奏不对，张家辉满分
                
                ",4
" 场面震撼，明星阵容强大，余诗曼、张家辉演技真牛。香港片都成了卧底片看够了，多了很多套路少了真诚。有一星是给香港片的支持。
        ",4
" TVB情结，虽然我没有看电视剧版。去看了发觉其实与电视剧之间的联系并不多。有一点点尔东升电影的港味特点。在看电影时候觉得陈豪的出现很跳戏，还有就是here we are 的插曲也跳戏，佘的表情太浮夸（我知道是故意的）。在这些细节上面导演处理得不够完美。
        ",3
" 投给演技
                
                ",4
" 太混乱，看不懂的地方太多了。。。小女孩文文是怎么回事？阿蓝是卓sir儿子？羊说：“有这么老的儿子么。。。”哈哈~几次枪战火拼也并不知道谁打谁，最后戴口罩的一群人突然洗劫警方秘密点也是莫名其妙。。。总之还是电视剧好看。
        ",3
" 真的没有被兄弟情感动到
        ",2
" 爱死张家辉了
        ",5
" Q sir与阿钉的人物明显与全片风格不符合，前半段剧情拖沓。香港动作片的主题已经烂了，本两星，一星给家辉。
        ",3
" 剧情有点不合逻辑 但看完爱上张家辉
        ",4
" 冲剧情去电影院不值票价 冲张家辉演技颜值百分百值了
        ",3
" 满分
        ",5
" 没看过电视剧直接看了电影 还是少了些味道'
        ",3
" 2016.8.11一上映就去看了，一般
                
                ",4
" 吴镇宇在生死关头用冷笑话鼓励佘诗曼那一段才有TVB男一号的样啊。“为什么老天爷看A片不要钱啊？”“因为，人在做，天在看。”编剧太糟糕，可是演技都好好。
        ",3
" 做兄弟，有今生没来世。张家辉真的是个戏神。
        ",4
" 紧张、好看。有千钧一发的戏码。
        ",4
" 主要是为了两个主演的演技 故事后来仔细一琢磨 还是太糟糕了 
        ",3
" 睡着了
        ",3
" 呐，虽然我爱看古天乐和张家辉搅基，但是这剧情也太智障了。
        ",2
" 比电视剧好看而且情节紧凑，虽然也不免落入主角打不死子弹打不完的俗套中去，但反转还是比较惊喜的，这种卧底就看编剧怎么编吧，比同档期另外几部烂片好多了。
        ",4
" 结局挺悲惨的。确实，家辉真的撑起了一部戏。
        ",3
" 實在是太搞笑了，就誰死也鬧不明白到底真死還是假死
        ",3
" 导演功力有限，TVB的本子脑洞还是真不小，可惜电影想表现就有很大的脱力感。
                
                ",3
" 强行写死一帮角色，强行听了华晨宇的歌，感觉耳朵快瞎了
        ",3
" 古天乐和张家辉一如既往的帅爆，冷血单很温情，兄弟情在心间！
        ",3
" 看国语版的港片总是觉得怪怪的。很多情节不连贯，虽然不太影响观看——比如怎么被劫持去巴西的——但总觉得像是掐片了。吴镇宇那条线最后感觉就是草草收尾。
        ",3
" 前天和猪一起去看的，好看！
        ",5
" 没抱着太大期待看的 但是感觉意外的还不错 节奏紧凑全程无尿点 多重反转 应该改名叫谁是卧底 更加恰当 虽然有些地方情节完全扯淡 笑点又冷 但并无尴尬之感 古天乐越老越有味道 和张家辉的基友CP略牵强  不讨喜  
        ",4
" 匠气太足，诚意不够，剧本拧巴。张家辉是真帅，唯一一个让我觉得鱼尾纹都帅的人。但电影顶多一星半。
        ",2
" 还好咯。。
        ",None
" 几波高潮看得好扣人心弦，还是一贯的港产警匪片那么好看
        ",5
" 跟谍影重重一起看的，没有对比就不知道中国电影有多差
        ",2
" 与其看烂片，不如吃港片的套路。还有张家辉和古天乐好帅啊啊啊啊啊
        ",3
" 铺垫得有点隐晦 还是电视剧更好看
        ",4
" 张家辉好帅
        ",5
" 总体还八错，看张家辉和古天乐就够了😏演技无话可说👍
        ",4
" 整体比想象的要好看，不过钉姐人设不对啊，没那么怂啊，剧版里也是很厉害的啊
        ",4
" 少了爆seed和kobe的使徒行者都好像不像使徒行者了，虽然电影整体还不错，故事的起承都链接得还算不错。。。
        ",3
" 因为看之前把期望降到了最低 所以看下来还是可以的
        ",4
" 还行吧
        ",5
" 没看过电视剧，剧情在结尾处突然弱了，情绪简直妹有发泄的出口…不过还是可看的，虽然我想兄弟情应该不是电影里那样，但还是有一丢丢感动，张家辉无法回归的身份最让人动容啊(冲着主演也要去看了！)
        ",3
" 三星半，算是无功无过，最后两个人居然打不过一个非壮汉，而且上来就被捅也是醉了
        ",3
" 没看剧版就soso
        ",4
" 太难看了。差点吐
                
                ",1
" 突转较多，兄弟情感人，还有😂张家辉太帅
        ",4
" 张家辉  整片的亮点
        ",3
" 我本来看了豆瓣评分以为不会很好看，结果今天去看了，总体能给8分好评啊，不提剧情先，吴镇宇我给8分毕竟好久没看他演正面角色搞得我老出戏，古天乐给7.5，但比之前那几部好很多了啊，最服张家辉，给9.9分主要是怕骄傲，身上每个动作每个表情都是戏，最爱没有之一了
        ",5
" 真的意料之中，惊艳啊，好好看！！
        ",4
" 意外之中 
        ",3
" 枪战追车肉搏戏港味十足。张家辉帅到飞起每一条鱼尾纹都是戏。吴镇宇佘诗曼欢喜哥全员酱油只为成全张家辉古天乐谈一场生死相随的恋爱。败笔在于简单的剧情刻意制造悬疑导致叙事太乱。加半星给UME影院的粤语观影体验。
        ",4
" 哎呀呀基情四射呀看的好爽233333
        ",4
" 觉得很好看 有点虐心 可惜少了林峯
        ",4
" 和电视剧差得不是一点点。喜欢的爆seed哥不在，丁小嘉变成了low咖后腿王，失去了原著的灵魂人物，不开心。新加的张家辉和古天乐演技还不错，人设没新意，最后死的太bug，为了死而死，或者是为了下一部做准备？反正不会看下部了。配乐也奇奇怪怪的，跟不上剧情，还老让人出戏，差评。
        ",2
" 比想象中的好点，但也好不到哪儿去。毕竟不看港剧，陪人看的。
        ",3
" 虽然虎头蛇尾，国语配音很差，但拦不住演技好啊
        ",4
" 怎么还不演完系列之只能看张家辉，从头到尾有种看港囧的感觉，这边一本正经地说正事那边突然来了个鸡皮疙瘩掉满地的冷笑话，整个剧本割裂感太强，寻找卧底和黑帮内斗靠不上边，而且一个劲的反转也就算了，用的都是被玩烂的套路：高速回忆摩尔斯密码，一群雇佣兵打不死手无寸铁的单身汉，各种死线倒计时
        ",2
" 张家辉太帅了！
        ",3
" 我一个人觉得情节有问题吗
        ",3
" 没看过电视剧，觉得电影挺好看的，有硬的肉搏枪战也有软的兄弟情义，类型片套路怎么了，没有套路如何迎来高潮。
        ",4
" 给题材和张家辉
        ",3
" 剧情压缩在电影里，跳来跳去，给人的感觉就是挺乱的。配音也不是很喜欢，港片和京腔普通话真的不搭啊
        ",3
" 好久没有看港片，香港一直这么酷！love it!
        ",4
" 还不错，首先制片成本坐底，加上实力派演员，还是有看点的。
        ",4
" 最后的音乐太跳戏，演技没得说，编剧稍逊。
        ",4
" 四星给张家辉 ！！！ 靠演员演技撑起的一部剧
        ",4
" 故事前后呼应的不错，有若干情节拍的非常有有意思，有美感，比如Karina和拔枪部分。然而从警匪智商level来看，两方都有让人捉急的地方。但至少阿蓝的形象非常立体，他想做个好警察，好兄弟，好儿子，他都做到了，死也瞑目，让人印象深刻。
        ",3
" 没电视剧版好看
        ",3
" 故事只值3分，张家辉演技加1分。
        ",4
" 没有电视剧好看
        ",4
" 两颗星给三大男帅
        ",2
" 就算最后boss死的水 但足够了足够了 值回票价
        ",4
" 异性恋都得屎，所以吴镇宇扑街，张家辉古天乐基情永存～
        ",3
" 张家辉偏分+条纹西装简直帅！男神！
        ",4
" 没看过电视剧 一个碟中谍的故事 张家辉太酷了(⁎˃ᴗ˂⁎)
        ",3
" 张家辉真的很帅，这次配音好像不是一直用的配音，有点不习惯
        ",5
" 香港电影都非得这么吵这么血腥吗…香港就没有演员了吗？几十年了还是那几号人……
                
                ",2
" 好看的港片。
                
                ",4
" 3颗星全是张家辉
        ",3
" 张家辉
        ",4
" 没看过电视剧，今天就是心血来潮去看的电影，不能理解佘诗曼扮演的卧底为啥战斗力辣么渣...酒店打斗那段笑得我差点被爆米花噎着，看到丁Q两人推理出张是卧底的时候我以为故事要结束了，结果还有那么长，到最后好像大家都是好人。。还是有很多地方有反转魅力的，就是那国语插曲有点违和，还不错，演技赞
        ",3
" 并不难看
        ",4
" 三星给张家辉
        ",3
" 居然没有了林峰
                
                ",5
" 还是一言不合就枪战的类型。张家辉和吴镇宇还是老帅老帅的，兄弟情什么的不及辉哥和小英的老大情来的痛快。终于知道为什么不喜欢古天乐电影的原因了  演的角色都缺少生动，像套模子似的，和以前的tvb剧差太多，戴展硕、徐飞、张自力、项少龙、方卓文、刘海柏都多好，都只存在在两千年前后了
        ",3
" 不如电视剧
        ",3
" 演员的演技是真心好，比多少个小鲜肉都强，中国就是需要这些良心电影，而不是那些偶像片，那些片要是没有这些当红的鲜肉，什么都不是。这个剧情真的是非常的扑朔迷离，我特别佩服编剧，能想出如此复杂的剧情，而且处理把剧本处理的非常好，让剧本衔接的很好，把观众完全的吸引住了，处处都留了悬念！
        ",5
" 不完美结局加一分，张家辉加一分
        ",4
" 基本看的时候移不开眼，剧情还是蛮吸引人的。而且张家辉帅飞了了了了了…… 不过古天乐为什么每次都是演这种被留下来的角色，好几部电影了，都是死一地然后剩他站着= =
        ",4
" 这么多黑音乐的，其实音乐还不错的哟，剧情快慢有度，欢喜哥很能hold住，值得一个五星
        ",5
" 电视剧改编要求也就这样吧 起码感觉没有剧里烂尾
等了好久的越难越爱呢？！
        ",4
" 还算过瘾的警匪片 槽点也挺多的 枪战的时候像放鞭炮 电梯里的穿帮 还有蜜汁片尾曲 简直尿点
        ",3
" 谁让我是tvb死忠粉呢
        ",3
" 我看过吗？哦，周一看的，讲的啥？演员是谁？
        ",3
" 中规中矩
        ",4
" 张家辉古天乐吴镇宇好帅，比所谓的小鲜肉好一百倍！
                
                ",5
" 太短
                
                ",4
" 喜欢张家辉，现场气氛很燃，只是有些情节没交代清楚，总体来说不错
        ",4
" 张家辉太帅了！真是越老越迷人啊！怎么办？！
        ",5
" 全给张家辉
        ",3
" 超燃超有感觉 演员演技好 老戏骨
        ",4
" 没有了爆seed、卓sir、Kobe，但大陆上了粤语版好激动去看，我还挺喜欢的。我就觉得是很纯的兄弟情谊怎么了，丁小嘉和覃欢喜带来原电视剧感，钉姐真是可爱到双下巴，就像张家辉鱼尾纹都透着演技，然而最后主题曲也太毁气氛了难听而且感觉一丝熟悉。
        ",4
" 上映后身边的朋友好评不断，但是看豆瓣的分数并没很高。16号回徐州的时候，晚上就约了出来看电影，这是我们第一次在银座看，还30块钱买了花。电影狠有TVB的感觉，港式十足，最后张家辉是卧底的时候反转还不错，张家辉演的很棒，故事上我觉得最后圆的并不好，佘诗曼就应该那样死去，而最后对决张古二人
        ",3
" 张家辉已经很棒了，但和梁朝伟还差一个眼神…
        ",3
" 为什么我觉得很好看！在香港跨过一次年遇到很多人莫名的对香港有感情，看电影的时候也觉得很带感，然后剧情也挺棒呀好几个场景都看哭了
        ",5
" 演技好的人出演电影才有看头嘛。。假扮卧底这种情节以前倒是真没见到过。喜欢和CDY一起看的每一部电影
        ",4
" 怎么说 剧情一般 但是被那句“我想起了自己从前是个警察”戳了一下
        ",4
" 好评是给张家辉和佘诗曼哒
        ",4
" 6.9的评分我觉得有失公允。我不清楚电影和电视剧是否有关联，反正能吸引我去看的理由有两个，一是电视剧版使徒行者的好评，二是因为张家辉古天乐吴镇宇等演员，事实证明我的选择是对的。PS：华晨宇唱的片尾曲很好听，就是英语发音有些奇怪…
                
                ",4
" 没有看过电视剧，因为有人想看香港警匪片选择的这个。剧情比较弱，但还能看。全程只在关注张家辉的演技和古天乐松垮的脸😂三星能看，没有太大的感觉。
                
                ",3
" 2星给张家辉 其他都是些什么垃圾玩意儿
        ",None
" 还好啊，就是真假卧底blackjack的故事，张家辉好帅。
        ",4
" 没带钥匙的夜晚还好有v大老远过来陪我看电影~像古仔说的，用不用心真是feel得到😌
                
                ",5
" 张家辉真的帅爆了！全身充满男人味！
        ",3
" 拖沓
        ",3
" 14年时跟X同学一起追的剧 电影没想象中好 对张家辉转粉了
        ",3
" 说实话，看哭了，从头紧张到尾……官方逼死同人，cp极稳，值得看，反正我喜欢，打个高分。
        ",5
" 张家辉真影帝
        ",3
" 本来看以为3星常规警匪卧底片，但是实际上超乎我的预料
        ",4
" 我只想说那些差评 说烂片的人都是眼瞎吗！！！我发誓这是我这两年看的最好的国产剧！！！张家辉的演技简直了！！！
        ",5
" 吵架之后去看的电影🎬
        ",3
" 还是不错的，演员都是喜欢的，演技杠杠的，值得看，尤其最后刷泪点
        ",5
" 不如期许，剧情有点生硬，W和S有点做作，不喜欢，硬撩的赶脚～
        ",2
" 古天乐真帅
        ",4
" 没看过电视剧就来看电影了，满满的香港警匪片的味道，被张家辉圈粉了，演技太有味道了，起身磕酒瓶那一下真的帅到没朋友，不得不说老戏骨就是棒！
        ",5
" 哈哈哈很基
                
                ",4
" 看张家辉吴镇宇古天乐卖酷
        ",4
" 老一套 许绍雄最后出场就好像在告诉你 按我的戏路跟家学渊源 怎么可能干坏事呢！
        ",3
" 看的全程尴尬，明明可以是个好故事的
        ",3
" 全程我都在脑补我和别人的对戏 
剧情生硬 
演技 比上不足比下有余
btw佘诗曼蛮瘦
        ",3
" 反目的怎么可以叫做兄弟
        ",3
" 孩子的评价是:古天乐被打好几枪都没死，张慧雯一枪就死了。
        ",3
" 推荐
        ",5
" 略有逻辑伤，兄弟情感人，张家辉超帅的
        ",2
" 张家辉演技真好❤️
                
                ",3
" 好看！情节出人意料，帅哥都老了，却更有味道！看起来年轻轻的小英居然这么厉害！虽然牺牲了，但很感动。最后俩好人都死了，有些遗憾，不过可能也更真实。
        ",4
" 剧情太广角色太多，有点空，有点粗。张家辉演技依旧那么厉害
        ",4
" 剧情一分，张家辉演技一分，配乐负分
        ",1
" 2016.8.15
                
                ",4
" 环环相扣有悬念，换了主要在TVB的基础上创造另一个故事，很好看！演技满分，开始以为阿佘会太浮夸，后面大爆发啊～
        ",5
" 典型的港片剧情，古天乐腹部中弹走路和没事儿人一样，看看兄弟情谊就好，认真你就输了Orz
        ",3
" 看完，第一反应是：到底博仔是不是康sir的仔？
        ",3
" 整体看起来很过瘾啊，喜欢警匪悬疑的港片。剧情确实有点点俗气的感觉，但是真的很热血。。。看到两个人从座位上起身摔酒瓶子的时候我整个人都沸腾了。
        ",4
" 剧情有点弱，多的一星给张家辉
        ",4
" 剧情还行tvb惯用套路，没什么太多新意，简单来说就是兄弟情！佘诗曼的配音真可怕，不过张家辉倒也是一直觉得演技很棒
        ",3
" 还行吧，就看的挺沉重的，差不多死光了
        ",4
" 从头到尾我一直在等待故事进入主线，然而它就完了。 完全不知道高潮在哪
        ",2
" 张家辉演技真的太好了好帅啊花痴
        ",4
" 高智商的惺惺相惜，到最后的剧情却很扯
        ",1
" 张家辉太出彩
        ",5
" 还行吧
        ",3
" tvb啊TVB，以后很难再见的阵容，古要的沧桑终于如愿以偿
        ",5
" 这分数配不上这电影
                
                ",4
" 剧情太老套 电影很多片段都很生硬 这浓浓的cp感没有剧情显得很尴尬
        ",2
" 也许是我港片看得少吧，我觉得挺好。张家辉演技爆棚啊，我要做他的迷弟。看了危城之后古天乐一笑就觉的他疯了，没办法。欢喜哥确实有点多余，但也算不上瑕疵吧。这片子，我很喜欢
        ",5
" 今年一直在一连串看大烂片 所以这一步已经算是比那些都好的了 以及张家辉真的很有味啊！所以四星以资鼓励…虽然情节上不够严谨…
        ",4
" 蛮好看的 有剧情 有反转 就是看的国语配音版有点遗憾 片尾主题曲还蛮好听的
                
                ",4
" 感觉粤语片越来越少了
        ",5
" 结局有点莫名其妙
        ",3
" 前期很紧凑，可惜后劲不足，剧情牵扯，可是3位影帝应该揽下不少票房：p
        ",3
" 比期待中的要好，怀念林峰
        ",4
" 张家辉演技很赞，女主角色鸡肋，故事情节不够完整。不过总体上还算把故事讲得有悬疑转折，三星半推荐(半颗星是送给陪我看电影的妹纸\(^o^)/~)
        ",4
" 张家辉好帅，衣品也好棒！
        ",3
" 更多的是兄弟情
        ",4
" 被张家辉实力圈粉太有范儿了。对港片别太苛刻其实我是HK路人黑都觉得这片节奏快全程紧张不错，和电视剧各有各精彩。本来盼着续集没想到蓝SIR竟然挂了不合常理编剧像是故意的。古天乐比我预想的好唯独佘诗曼看来更适合TVB的屏幕。看到欢喜哥活着还恢复了身份好开心。但小英和吴镇宇挂的莫名其妙。
        ",4
" 比三人行棒！
        ",4
" 好看吗
                
                ",3
" 跟部门同事一块去看的，剧情很紧凑，结局太突然
        ",5
" 悬疑有些莫名其妙，煽情也有些莫名其妙，不过倒是激起了我重看一遍上帝之城的想法
        ",3
" 这个故事还是很好的  有好多的意想不到
        ",4
" 一万分的开头中间，0.0007分的结尾。剧情有反转，人物关系混乱，删除像佘诗曼之类的角色会好很多，整体一般
        ",3
" 感谢家附近有可以看粤语原音的影院！感谢！家辉的最后一个镜头真是美美美！原本觉得最多四星，看到那个镜头就决定是五星了！
                
                ",5
" 本来没抱什么期待 意外的还不错 可能是无间道的梗经久不衰吧 张家辉的演技自不必说影帝（眼神还真像雅人叔）古天乐的演技真的可以小看他了 佘诗曼的三俗台词太多搞笑得不得当 煽情戏码也不够bgm更是失败
                
                ",4
" TVB电视剧大结局的节奏…额
        ",None
" 张家辉是演技担当 剧情东拼西凑 反转不够惊喜 
                
                ",3
" 张家辉一个鱼尾纹都有戏！
        ",4
" 剧情很好。不是想象中的百分百的智障卧底情节。不过会让人联想到余罪中的一些套路。 感觉在人物性格的塑造上还不够传神。
        ",4
" 二五仔點解咁多嘅？
        ",3
" 只记住了张家辉真帅
        ",4
" 血腥
        ",4
" 演员都老了，故事也没有什么惊喜。
                
                ",3
" 就几个人，还有个妈妈带个小女孩，不怕把孩子吓坏么!全是老梗，就是剧情反转比较突然，然后张慧雯挺漂亮的，嗯。
                
                ",3
" 张家辉！ 拉一下评分
                
                ",5
" 我喜欢这部影片是确定的 但是张家辉和古天乐之间我更喜欢哪个角色 值得揣摩 暂时选古天乐 因为他黑
        ",4
" 拍了这么多年的卧底片感觉越拍越回去了 剧情混乱人物行动不合逻辑 硬伤多小细节也抓不好 即使卡司再好也是浪费
        ",2
" 本来卧底戏讲得好好的突然就升华成兄弟基情exm???还有老吴一整部戏对着欢喜哥的时间都比张小三多 sad 
        ",4
" 套路虽老，但看好演员飙戏依然值回票价，何况票子是送的，张家辉的戏真是越来越精了，许绍雄也很好，老姜就是老姜，古仔还需努力！
        ",3
" 16.08.12 @五角场万达
        ",4
" 美人迟暮了 那时候惊为天人的白古哪儿去了
        ",3
" 我觉得好看啊，看来我和豆瓣主流越来越格格不入了。
        ",5
" 张家辉连眼角都是戏，不愧是影帝
        ",4
" 套路明确，但是好像香港警匪陷入了无限强化卧底的作用与承受，把所有的反转和非合理都交给了被黑白折磨的卧底，不知是好是坏。
        ",4
" 中规中矩，没啥大特别！尤其在被剧透的情况下……套路般的剧情，大咖云集也没能拯救多少……但是有两星是给粤语台词，烂gag梗比剧情给力！不能不说童年的回忆都在变老了！
                
                ",3
" 剧情不说啥了，为啥把我佘诗曼拍的这么老？
        ",3
" 最近电影里算好看的
                
                ",4
" 张家辉演技85，古天乐和吴镇宇70，佘诗曼60；张家辉对这种角色已经驾轻就熟了，古天乐离影帝真的还有不短的距离，佘诗曼还是去演电视剧吧，吴妈。。。唉！不说了
        ",4
" 警匪片套路 男神还是帅的 剧情略跳脱
        ",3
" 还是想看原班人马的，但是也不错，真的老了
        ",4
" 其实还好。不过张家辉死那里被华晨宇的歌曲严重出戏。。。。
        ",4
" 四星，8月这么多弱智片儿还算能看的
        ",4
" 影帝演技好，剧情一般咯，没看过电视剧~
        ",3
" 出乎意料的好看
        ",5
" 人物关系和剧情感觉有些仓促不平坦，还是喜欢吴镇宇的反派，古天乐张家辉不是第一次演兄弟情了，希望他们一直演下去
        ",3
" 算是一种情怀吧只是名字一样主角换了故事换了 喜欢张家辉和古天乐的友谊
        ",3
" 情节太松散，节奏不紧凑，动作戏让我怀疑警察都有没练过的，古仔演技怎么都油成这样了，什么时候能突破？唯一让我喜欢的是张家辉，演技还是没的说。
        ",3
" 套路太多，港片风格浓，及格
                
                ",3
" 跟发小一起去看的，香港这类电影总共就那么多套路🙄，无功无过吧。能看
        ",3
" 家辉哥鼓打的还是有模有样
        ",3
" 我觉得就那样吧...佘诗曼那个角色未免也太失败了，一个警察，还是卧底，基本防身功夫都没有.....？？？？？
        ",3
" 拍的不赖！
        ",5
" 张家辉不愧是影帝，三个老男人真是一台诚意满满的戏！另外，主题曲巨好听，悲壮苍凉，跟我看的国语版非常搭。
        ",5
" 不驚喜也不錯愕,兄弟情,不分黑白
        ",3
" 我很少从电影里看出来兄弟情，感觉好难过……好兄弟，一辈子！
                
                ",5
" 没错，我爱上张家辉了！
        ",4
" 张家辉绝了！
        ",5
" 眼里都是戏
        ",3
" 还不错啦，看了TV版再来看电影的……依旧是前面搞笑后面虐的路线！
                
                ",4
" 过瘾
        ",4
" 典型的警匪片，最后华晨宇的音乐放出来，我觉得这电影我可以打一颗星了。真是毁了片子的整体感觉。
        ",3
" 剧情一般啊，要不是有几个明星，真的可以给两星。没有林峯和梁烈唯，感觉有点缺失
        ",3
" 近期看的最舒服的一部港片 堪比无间道 张家辉和古仔都发挥正常 充满惊喜 佘诗曼和吴镇宇这对异性恋也无比有爱 干爹梗简直不要太萌 片名太糟糕了 不知所云
        ",4
" 蛮精彩的 帅惨我了 电影精彩 陪我去看的人也能加分

        ",4
" 没电视剧好看
        ",3
" 好睇lor
场景引起阵阵唏嘘
        ",4
" 看的挺乱的，没懂
                
                ",3
" 为什么豆瓣评分那么低？？？没看过电视剧的感觉好好看啊！
        ",5
" 65
        ",None
" 还是想看爆seed和钉姐，双男主毕竟情比金坚至于信任危机剧情就太不够紧脏刺激了
        ",3
" 方方面面都很棒
        ",4
" 三星一颗给欢喜哥，一颗费曼粑粑，一颗张家辉
        ",3
" 没看过电视剧 张家辉现在举手投足都是戏啊 就是发现大家都老了 古天乐真的是又黑又old 会打架最后挂了的那个妹子挺漂亮的 这好像是我第一次在电影院看香港电影 怪怪的 也是我第一次在电影院里黑灯瞎火的吃了一桶kfc的咖喱鸡肉饭 香的前排的人一直侧目
        ",3
" 拍给小孩子的基片
        ",3
" 改编得还行呀，虽然没有看过剧但是感觉得到意思。情节其实压缩得很厉害，特别是后面的结尾太仓促了。所以准备把剧看了再看要不要改回三颗星。摩尔斯电码反复使用，各种人物的身份经历也反复口头强调其实有点累赘。按电影思维剧情好猜，古天乐破绽太多，确实不适合做卧底。最后张家辉居然冲出去撞死了。
        ",4
" 台词太差，前半段太生活化，太散，像电视剧的节奏，反转后还行，不过剧情也都是predictable，没有惊喜，片子值五分，冲着张家辉的眼神加一分。
        ",3
" 欣同看
        ",4
" 留下的人才是最可怜的
        ",5
" 剧情很有想法，就是表达得比较仓促。但张家辉太有魅力了！为他得单独加一星半！
        ",4
" 还是挺好看的
        ",4
" 张家辉好帅。
        ",4
" 水军一水儿的一星真让人反胃：）
        ",5
" 还是老梗，剧情单薄，不过会有些反转，让人转不过弯来的突兀的反转，有无间道（电梯枪战）和枪火（车库枪战）的影子，壮哉我大腐女市场！最后烂尾，果然拍电视剧跟拍电影相克
                
                ",3
" 一般吧，演的最好的，应该是反派董先生
        ",3
" 贼几巴难看
        ",1
" 剧情逻辑混乱，就看演技了
        ",3
" 好过寒战2
        ",3
" 故事情节凌乱，白瞎了这么多演技派
        ",3
" 看完凌晨1点多了，怎么说呢，张家辉厉害，演员各自完成不错，但电影看完总觉得少了些什么，有种又这样的感觉
        ",3
" 张家辉太迷人
        ",3
" 梁家辉单手玩魔方的场景，会想起老爸。当初因为和他一起玩魔方，最后一面怎么都复原不了，委屈大哭说老爸留一手。到现在还能记得他当时哭笑不得的样子。只是，再也见不到了。
        ",5
" 剧情真的很一般，中间佘诗曼很多情节逗刻意搞笑没什么必要~不过张家辉是真心帅，抽烟玩魔方都帅的不行！最后明明一枪就可以解决的事，偏要弄死他，也是醉了！
        ",3
" 想看看电视剧了，被歌曲《HERE WE ARE》洗脑
        ",4
" 是因为没看过电视剧的原因吗，看的一脸蒙，就讲不明白一个故事吗
        ",3
" 无力吐槽。。。
        ",3
" 雷声大雨点小 
        ",3
" 一颗星给张家辉，一颗星给血袋
        ",2
" 当时正巧和闺蜜一起在上海玩，便定了iapm百丽宫晚上的票。原声的确看起来更带劲。原本觉得自己没看过电视剧可能会有看不懂的地方，但事实是好电影怎么样都是引人入胜的好电影，实在是一部值得多刷的电影。环环相扣，真相出人意料，结局也是完美的不完美。
        ",5
" 朋友请看的，一般般，貌似电视剧口碑不错
        ",2
" 还是值得一看的，挺不错的，古天乐和张家辉各种反转啊
        ",4
" 套路还是那些套路但是还算是不错的警匪片，本来很遗憾林峯没能演影版，但是张家辉古仔还有客串的陈豪都蛮让我惊喜的，特别是张家辉。BJ和欢喜哥的两个反转虽然算是意料之中，但是设计得挺合理，和我一起看的朋友没看过剧版也入戏得很快，不算上乘之作但不至于一两星。
        ",4
" 剧情够紧张
        ",4
" 一般吧，看得不是很明白，张家辉演技已成精，古仔也是棒棒哒
                
                ",3
" 电影还是要自己看
        ",4
" 烂炸了，演技、对话、反转梗，它是怎么在豆瓣及格的。
        ",1
" 结局仓促，没有电视剧版好看，更何况又是国语…
        ",3
" 导演想把一部连续剧拍成电影，所以一开埋来很多伏笔，后来只好直接出答案，很多what moment,好吧你开心就好。余诗曼的戏份全删的话，估计对剧情没啥影响。张家辉演技大赏。主题曲的每次出现都是笑点。话说，卧底们在黑色会混得那么好，连警察都查不到，最后还是为警方效力，真是感人至极
        ",2
" 看得很开心，因为又看到了tvb的大家呀，虽然不知道在讲什么，强行无间道，强行基情
        ",4
" 很不错。惊艳到我
        ",4
" 据说都是老梗。。。但是我没怎么看过警匪片觉得挺好看的，挺感人的。。。
        ",4
" 演员阵容不错 …其他一般…
        ",2
" 结局是什么鬼?
        ",3
" 看了好想重温 好想再追一部这种剧
        ",5
" 虽说是烂俗的剧情 但是这类片看得少所以还是挺新鲜 以及有好久不见的童年的男神
        ",4
" 6.9有点低了吧，七分以上应该是有。张家辉真的浑身是戏。
        ",4
" 难得tvb剧场版里值得一看的电影 张家辉演技真棒 想学架子鼓 
        ",4
" 冲张家辉看的  
        ",3
" Um, 永远不要去试探人性，如果他是兄弟！每天都要试探人性，如果他是兄弟！
        ",3
" 张家辉一个人就能值两颗星。
        ",2
" 感觉港味之中参杂了奇怪的东西，花花的那个哼唱让我很出戏，两个男人的对手戏撑起了一部戏，而且剧情和原片也没什么关系呀，可以不叫使徒行者，完全可以另起一个间谍系列，不过张慧雯的角色还是挺出彩的
        ",3
" 不好看
        ",2
" 演技真是爆棚。但情节总觉得不够流畅 是因为没有看过电视剧吗
        ",4
" 张家辉真的是太苏了，不过为什么他的角色最后都要以死亡为结局？张慧雯表现不错，那些日常相处很有爱啊，就是打戏还差了点味道
        ",4
" 感覺劇情總是在大反轉，但是劇情還是沒有把故事說清楚。
        ",4
" 还可以的，但总觉得缺少了什么，估计因为是要拍续集？如果不拍续集的话……这样的情节最多三星= =
        ",4
" 香港黑社会片子还是很有韵味的。
        ",4
" 烂…看点只有帅哥
        ",2
" 可以再浮夸一点吗
        ",1
" 对比一下觉得剧情算好的了
        ",4
" 很不错
        ",4
" 现在电影编剧都不会写剧本了么，这么老套的情节，故事没有任何新意，张家辉越来越有味道，而且演技愈发自然，有他在，画面感好强，黑白画面尤为明显，好赞，佘诗曼那么浮夸的演技，就不适合在大银幕上秀了吧，这种专门找三个影帝给她搭戏，她还不走点心，我觉得太不给力了，整体一星，张家辉加一星
        ",2
" 没有电视剧那么好看
        ",3
" 演技没得说，张家辉、古天乐、吴镇宇都是荷尔蒙溅人一脸的表现。剧情嘛，感觉有点装逼过头到后来我都懒的跟你们饶的疲劳。其实演技这么赞，简单点，让大家轻松的舔个屏就好啦，做人最重要的就是开心啦…
        ",3
" 还是比较喜欢电视剧，没有林峰，大写的难过
        ",4
