comment,rating
" 喜欢这个画风 每一部都有看
        ",5
" 这……都什么乱七八糟的
        ",2
" 炒冷饭了~
        ",3
" 整个系列都很喜欢
        ",4
" 睡过去了
        ",3
" 全程恶搞加搞笑
                
                ",4
" 挺好看的，希望各位“大评论家”少装一点逼。
        ",4
" 松鼠开始去祸害外星人了
                
                ",4
" 还蛮好笑的。我就知道那个黄鼠狼是沈腾配的！！声音超东北。
        ",3
" 好看，搞笑，泰和，自己
                
                ",4
" 电影其实挺平庸的，但是这一部对我有特殊的意义。所以就是开心！开心！开心！😁😁😁
        ",5
" 旧梗翻来覆去，好莱坞泛滥，没意思。虽然我很喜欢西蒙，但是标准英式配音还是怪怪的。。。
        ",3
" 在当下的人生节点看得泪如雨下…
        ",3
" 相比前四部真是弱爆了
                
                ",3
" 感觉还不错，但是没有特别惊喜
        ",3
" 看个动画片而已
        ",5
" 还是不错的
        ",4
" 对这只永远也吃不到松果的蠢松鼠已经厌倦了
        ",1
" 大结局了！
                
                ",3
" 还可以再无聊一点的！
        ",2
" 剧情不怎么样，之前没前几部好看，但是还是有点儿笑点的，沈腾配音感觉好出戏。。。
        ",2
" 有一大段时间毫无笑点
        ",2
" 是我年纪大了吗？剧情有点偏无聊了
                
                ",3
" 本来就受够了周围吵吵闹闹的小孩们，电影又弱智到爆，大晚上真够毁心情的。剧情没新意，浪费了那么好的特效，笑点也够低龄，山穷水尽了吧，系列终结篇
        ",1
" 没看过前几部 零碎看过
但是真的一般
        ",3
" 🙈这是什么狗逼玩意儿 深度没深度 剧情没剧情
        ",2
" 没什么感觉，也不觉得多好笑
        ",2
" 热闹
        ",3
" 呼，真想看到松鼠抱着坚果颐养天年不再担惊受怕的样子。
        ",3
" 从一开始就像知道结局那样的狂欢
        ",4
" 全程在笑，放松心情，特效也很好，虽然没看过1234部，但第五部在我看来好到爆。
        ",5
" 只有那只松鼠依旧出彩
        ",3
" 剧情又散又老套
        ",2
" 还好  
        ",3
" 太无聊了，困
        ",2
" 陪人看的
        ",2
" 太棒了！一如既往的有创意 毛绒绒的好喜欢 真的很有创意 原来“奶奶”年轻的时候那么美
        ",5
" 看的中文配音版 好贱那声儿老想跳戏
        ",3
" 拍到第五集感觉已经看不去了，快点结束这个系列了
        ",3
" 诶，没选好日子看。中规中矩吧
        ",3
" 可以的，这很冰河世纪
        ",5
" 最差的一部 情怀给3分
        ",3
" 没有以前那么搞笑了 但和DBJ在一起还是很开心
        ",3
" 太腻歪了
        ",3
" 好看
        ",5
" 前面几部没看过 这个被沈腾声音萌到了
        ",5
" 这个系列陪伴我也十多年了，想起来最印象深刻的莫过于那只倒霉的负鼠。看看这部据说是系列最后一部（是真的吗，好伤心。。。），其实坐在影院里，笑上90分钟，就是对它的最好褒奖了
        ",5
" 只能卖旧的人设梗的话这个续集还是不要再拍了。
        ",None
" Boring as hell. 剧情和笑点都太程式化了。神烦家庭戏。
        ",None
" 2.5 笑料和想象力都严重不足
        ",3
" 笑裂了哈哈哈哈哈哈哈哈哈，旺达·塞克丝配音的树懒奶奶超搞笑
        ",5
" 这个系列已被蓝天工作室压榨的一滴不剩了。人物没有大的发展，新人物也不太讨喜，段子实在低俗无聊。剩下的看点只剩大场面和松鼠了。
        ",2
" 前三部的冰川时代很好看，虽然第四部水准有下降，但仍然合格，而第五部实在找不到看点，吵吵闹闹的一部电影，偶尔有几声不是很有趣的笑声，中间睡着两次，很失望。
        ",2
" “改变尽管很难，但它是生活的一部分”，尽管谁都清楚是强弩之末，但蓝天团队的动物版《绝世天劫》，真够愉悦、热闹纷呈。小松鼠为松子在宇宙飞船里滑稽折腾，牵一“发”动全宇宙，猛犸象曼尼和女婿磨合，树懒找到性感女友，奶奶也找到瑜伽、灵修的羊驼，独眼狼躲避飞翼恐龙追击，诙谐惊艳冒险完结篇？
        ",3
" 一样的套路，一样的感觉。幸福是永远的结局。
        ",4
" 《冰川时代5：星际碰撞》3D：探讨代际关系似乎成了动画片的主流倾向，比如父母与子女的沟通问题、下一代的婚姻和教育问题等，虽然不太能获得小孩子的共鸣，但少了些聒噪，多了些贴近实际的温情。不过大家的心头肉仍是那只死性不改的小松鼠，地球已经装不下它，上天到了宇宙，下次该怎么折腾？★★★☆
        ",4
" 蓝天也是有点难以为继了……再心疼一波史努比在中国的票房。这样想想蓝天唯一的好处是在纽约（郊区）啊。
        ",3
" 这故事走向也是该收尾了，只是松鼠还是没追上坚果，人性呢？熏疼
        ",3
" 看到在山洞里爸爸说有我在呢，结果PEACH躲进了男朋友怀里。。我都快哭了~~~
        ",5
" 脑洞又大开一次，一个松果引发的血案，宇宙大爆炸，松鼠创世纪。各种后现代的搞笑与超时代的科学，典型的好莱坞式欢乐，配乐和宇宙黑石致敬库布里克《2001漫游太空》，变乌托邦为有托邦，陨石永葆青春。最后一个问题，宇宙飞船到底是哪里来的？
                
                ",4
" 不如前作，越来越不好笑了，有点老套。
        ",3
" 你们说定位，这个就是给孩子们看的，电影院里一群家长和孩子全程在享受快乐。这部电影不是满足你们某些""独到的品味和见解。""从小学在电影院看第一部到现在最后一部，我已经满足了。
        ",4
" 3D超舒服的，改不掉的西语梗，松鼠哈哈哈哈哈哈哈
        ",3
" 看得我尴尬症都犯了
        ",3
" 冰河时代系列算是我比较喜欢的美国动画系列了，可惜如今这第5部属于还是挺好看，但就是没太大意思。看片子的时候感受到了美国家庭剧的那种浓厚元素，想想果然什么人做出什么作品，这个题材要是日本人拍，肯定绝壁剧情大变样。另外片中出了巴克和松鼠搞笑外，其他角色完全没笑点，这也是最遗憾的地方。
        ",3
" 剧情枯燥乏味，而且松鼠的部分也越来越成人向越来越变态了，简直就是软核暴力
        ",2
" 故事老套，假3D。
        ",4
" 这次已经发展到太空了，哈哈哈~~~
        ",3
" 勉強3.5吧 松鼠的梗太弱了 被過度消費 新人物黃鼠狼很有愛 口音也不錯～ 這集裡配角鼠兄弟很出彩！ 希德戲份弱了點 可我就是奔他去的！
        ",3
" 欢乐。但是最终逃不开强行配对或强行后代的主题……
        ",3
" 没笑点没故事没想象力，穷途末路的美国电影还在用IP和劳动惯性捞钱呐。文化的全球化等同于美国化已经不是真理咯，喜闻乐见。
        ",2
" 等等已经到第五部了？Non-Sense Film！
        ",None
" 除了动作搞笑和温馨家庭剧，这片子真的没有任何亮点，就是给12岁以下的儿童看的爆米花电影。不过画面还是一如即往的好，毕竟是好莱坞大片场出品。剧情真的是十分简单弱智，和梦工厂皮克斯完全不是一个级别的。剧本并不是经过认真打磨过的产品，没有任何启发意义，只是为了搏观众一笑而已。这个系列药丸
        ",2
" 松鼠依然是亮点。不是很喜欢越来越浓的鸡汤味，但故事本身还不错，毛茸茸的也好玩～
        ",3
" 一般
        ",3
" 平庸无趣
        ",4
" +三大童年，史莱克，冰川时代，马达加斯加只剩下一个了。这次人物真够多的，还有新角色。松鼠还是很亮，和那些神经兮兮但是好好笑的角色。外国的动画片的喜剧就是细节取胜。【汉口永旺】
                
                ",3
" 对于没看过前四部的我觉得第五部还行
        ",3
" 这一部的特效较前越来越好，但剧情勉强，笑料稍微僵硬了些，松鼠已处在被消费的状态，跟第一部的呆萌感觉上大不同了。
        ",3
" 哎我只能说 各位长大了
        ",3
" 靠强行搞笑又絮絮叨叨的台词是撑不起这个单薄的剧情的，当然新插入的平板无聊的新角色也不行，松鼠已经成了没有新意的老梗，只有负鼠兄弟的喜剧天赋救场，只能说这个系列真该结束了。
        ",3
" 还不错，就是第五部了套路还是一样。
        ",4
" 松鼠还是那个松鼠，不过坚果已上太空！伴随着多处尴尬的笑点，发觉又是在拯救地球！
        ",3
" 没有疯子，世界将会怎样？
        ",3
" 全程笑点啊哈哈哈哈
        ",4
" 该系列作品最难看没有之一 一星给松鼠一星给万达4d观影 
        ",2
" ？？？？
剧情笑点很美国，冒险戏减少，更偏像一个家庭喜剧。系列做多了，疲态是自然的 但是豆瓣这个6.5？？？真是低的我匪夷所思…
剧情低幼 但是温馨可爱 笑点密集没有尿点，走的是老套路但是依旧甩很多动画几条街了，反正我这个12岁儿童是看的很开心…
        ",5
" 第一部看着睡着了的电影
        ",None
" 前几部都让我非常爱，抱着很大希望等着王先生下班后急急忙忙地准点赶到电影院，但看完后不免有些失望，第一次有一种把观众当小朋友、好想带女儿来看的感觉。看得出来也很用心，但和疯狂动物城有较大差距。我想观众看动漫不仅仅是为了找乐，可能“欢乐”背后揭示的意义才是最打动我们的。
        ",3
" 没有之前的好看了
        ",3
" 老外想象力确实丰富，3D景深不错，动画片亮度色彩就是好，片尾处低音效果有但震感弱！
        ",4
" 不要太苛刻了，毕竟没有下一部
                
                ",4
" 失望！
        ",2
" 有评论说的那么差吗？
        ",4
" 并没有很出色，太草草敷衍了。也可以说是一部宣传环保的喜剧动画吧，反正无聊可以看看！
        ",3
" 多一星给结石姐
        ",3
" 滚蛋吧，没见过这么不思上进的电影
        ",1
" 应该是系列最差了 角色太多 好累赘 剧情更弱智 感情也不真
        ",3
" 还不错呀，几个贱贱的角色还是那个样子。
        ",3
" 搞笑就好
        ",3
" 有多少人是冲着萌萌小松鼠进电影院看的。
        ",4
" 每一部都追，很喜欢，不过确实没前几部好看，且看且珍惜吧
        ",4
" 感觉在这部看到了疯狂原始人的影子！
        ",3
" 为什么我和我朋友都看得很开心，电影院也笑得很开心，你们是不是笑点有点太高了？从很多电影得来的经验就是豆瓣评分越来越不靠谱，估计你们和我看的不是一部片子
        ",5
" 现在小孩子都爱看玛丽苏么
        ",3
" 用不完的老梗
        ",2
" 这就没意思了
        ",3
" 松鼠和奶奶太搞笑，只是家庭梗不讨我喜欢～
        ",3
" 松鼠不错 剧情拖沓
        ",3
" 哎……怎么说呢……为了情怀，给三颗💩
        ",3
" boring 完结吧 黔驴技穷地无聊 耍宝恶搞也显得力不从心 相当平庸 笑点一般
        ",3
" 五部故事情节笑点基本都一样的系列终于完了，然而到最后松鼠还是没有吃到松果。给3.5，多的0.5给4d的效果。
        ",3
" 三星半吧 挺好看的不过有点低龄化
                
                ",3
" 真是尴尬到哭，各种老套的梗……猛犸象越看越丑
        ",2
" 此去经年，peaches都到了可以结婚的年纪了，随着家族的不断壮大，这个系列也完全蜕变成为了美国寻常家庭喜剧，到了第五部，松鼠依然不能和它的橡果长厢厮守，略心酸。
        ",4
" 2016-08-23 27 差点睡着。
        ",3
" 剧情很无聊…强行鸡汤…但是还是要给松鼠点赞 以及黄鼠狼很出彩 我最爱的剑齿虎都没什么戏份 不开心 小孩子看看还行 
                
                ",3
" 感觉没以前的好看了，🐿️还是最爱
        ",3
" 我不管，我就是冰川时代的脑残粉，都最后一部了无论好不好都是五分，希德曼尼迪亚哥你们要永远在一起啊！
                
                ",5
" 脑洞比上几部大一点，但仍然在电影院睡了蛮久
        ",4
" 带着期望值很高去的，所以失望也特多。一直是冰川时代的忠粉，所以很兴奋的去看了首映。一开始眼睛发亮，越后面就情不自禁打哈欠了。不想说它的糟糕，它依旧能让我哈哈大笑就够了。呜：（
        ",3
" 续作是一部不如一部，即使松鼠很可爱，但仍不好看
        ",2
" ……
        ",1
" 三分期待
        ",3
" 九十二
                
                ",4
" 和第三集打通，但第一集的人类世界观依旧没有出现，估计再也编不回去了，但看上去也不像大结局。三个主角完全没有打动你的地方。只有小松鼠的自虐秀保持一贯的想象力，并且这次狂暴力，被“真空”与“重力”洗髓了几十次，有小朋友吓哭逃出电影院…至于那只草泥喇嘛，也可以做不少解读呢~
        ",2
" 已经没法看了
        ",1
" 相比于前两部还是不错的，笑点和现实的一些段子结合很巧妙，可能每个人都能找到能让自己开心的角色吧～
        ",5
" 这系列都还好
        ",3
" 越来越扯淡了，故事创作全方位下降 不断的添加人物，每个人物都变成了符号或者几乎没有个性，比如剑齿虎，特别是白色的那只，可有可无。一切人物动机和剧情都很牵强，只能让人尴尬的笑笑。
        ",3
" 根本不应该是这个水准，这真心是这个系列最差的作品，层次远低于其他四部，唯一惊喜是J姐的片尾曲！
        ",2
" 就那样吧。。作为从小看到大的系列我觉得已经够了。。
        ",3
" 该系列最差. 从头到尾都在东拉西扯, 几乎没有主线剧情可言, 也没有一点点感人的地方
        ",2
" 不好笑
        ",1
" 中规中矩无功无过 算是体验了一把香港当地的风土配音
        ",3
" 确实是动画片水平了 如果有六估计不看了
                
                ",3
" 还是最喜欢granny！
        ",4
" simon pegg配音好好
        ",None
" 低龄向。怎么没人吐槽香格里拉lama，虽然其实看起来是在黑(？)lama，但是这样还能在天朝上？
        ",2
" 太失望了:(
        ",2
" 节奏一般啦，不过真的很好笑诶
        ",2
" 零梗.零笑点.冲突老套:世界末日的剧情居然还在用.一群动物去拯救b,途中发现彼此的优点解决了外面的矛盾自己的也解决了.结局一起舞蹈.不过还是三星,因为小动物们的毛毛做的好清晰,剑齿虎戏份少了,他的女朋友超级美.说好的can't hold us改成了Jessie J的歌 = =
        ",3
" 并没有感觉到明显退步，能在炎炎夏日坐在电影院开怀一笑，这才是暑期档电影应该有的样子。
        ",4
" [院]9.9元_3D英，充满笑点充满梗，<钢铁侠>杰里科，<夺宝奇兵>预言碑，<恐龙当家>三口之家，<地心引力>皮带绳，<疯狂动物城>瑜珈羊驼，<香肠派对>香肠，<加勒比海盗4>不老泉，一段婚前旅途，一场忘年之恋，松鼠也会怕松果。结婚纪念日背景乐不错
        ",4
" 先有松鼠，后有世界
        ",5
" 我是来听Jesse J的
        ",2
" 晚饭吃自助火锅太撑看个电影消化打发时间 自己越老越觉得这更适合kids看。
        ",3
" 没有想象中的那么搞笑，可能期望值太高了，所以有点失望吧，看到最后我睡着了
        ",3
" 20160828，4.0，该结束了………
        ",2
" 十三年了，我的小偶像，迫不及待想再见你。
                
                ",5
" 无聊到爆炸！
        ",1
" ....我大概是老了==..
        ",3
" 挺好看的呀，低分党到底在苛责些什么，黄鼠狼和母树懒的英音多么性感，J姐的英式美音也好听，最后的歌也好听，坐IMAX正中间看羊驼住的青春水晶宫第一次全景简直breathtaking，虽然打一些老套的亲情牌但是并不烦人吧
                
                ",4
" 每一部都心疼小松鼠233333#论笑点越来越高某些情节笑不出怎么破哈哈
        ",3
" 挺好笑的，很棒！
        ",4
" 二星半
        ",3
" 好几次要笑喷了
                
                ",5
" 没有以前那么惊艳了，或许有点儿略微审美疲劳了
        ",4
" 挺好的～合家欢～全场家长和孩子都有笑～
        ",5
" 图一乐！
        ",None
" 因为电影票打折才去看的，意外的觉得还不错——一部动画片让你多处有笑点，已经很足够了！
        ",3
" 这一系列都很喜欢
        ",5
" 画面精致 挺搞笑的
        ",4
" 其他评论里说睡着的是真睡着了？我是真看着看着就睡着了…
        ",2
" 小集体的电影院爆米花电影
        ",4
" 还行 奶奶挺搞笑的
        ",3
" 没故事了强行用松鼠续一集，其实还是挺好的，只不过这两年动画产业进步太逆天所以有一种相形见绌的感觉。连环球都知道用小黄人卖萌博眼球了蓝天工作室快放弃那只大松鼠吧
        ",3
" 虽然不乏炒冷饭，但，还是很搞笑！国语版沈腾配音黄鼠狼
        ",5
" 越来越没意思了，我该拒绝了😂
        ",2
" 真以为我没看过宇宙时空之旅啊哈哈
        ",4
" 太失望了，完全没有之前几部的笑点
        ",2
" 比起前作，真的太一搬了，有点失望了
        ",3
" emm…到五真的有点腻了？
        ",3
" 真的上天了的松鼠Orz……剧情越来越刹不住了真是……以及感觉没有以前几部好笑了？所以为啥树懒妹子不跟开始不跟树懒走后来又追来了？
        ",3
" 追了好多年的～
        ",5
" 蠢萌蠢萌
        ",5
" 当作茶余饭后的消遣，还可以。
        ",3
" 笑过就好了，管那么多干嘛～('▽'〃)
        ",5
" 第一部难看到中途离场的动画片
        ",2
" 没有以前的好看了，那只非常有存在感的松鼠还能凑合点，也没有以前有意思了，传说中的一代不如一代啊！
        ",3
" 搞笑程度降低，松鼠被虐程度飙升，猛犸象一家刚出现就知道这次探讨的是亲子关系话题...最精彩的部分是粤语名字（虽然很多地方翻译很差），猛犸象叫文辉，剑齿虎叫大阿哥，哈哈哈哈哈你能想象吗~
        ",3
" 开心就好
        ",4
" 没有那么糟。
                
                ",4
" 逻辑混乱，不知所云
        ",1
" 和爸妈一起去看 简直谜之尴尬
        ",None
" 也是能扯。。。。那个分裂的蛇精病挺好玩的【黄鼠狼？】
        ",None
" 系列完结！赞！
        ",5
" 欢乐和谐😄看完觉得没有评论说的那么糟糕，不过毕竟我没看过前几部
                
                ",4
" 一般
        ",3
" 中文版不咋地啊
        ",3
" 期待，明天打算去看
        ",4
" 只要和宇宙太空靠边的电影都是大羽哥的菜，这部电影追松果都追到太空还是追不到，让五部电影很有趣的关联起来，陨石撞击地球是现在大羽哥最热衷的话题，这部电影荒唐的恰到好处，是一部可以传达知识的好电影。
        ",5
" 硬拗的坑钱。还不如看《夜闯寡妇村》这种真坑爹的来得实际
        ",1
" 可能我老了 也可能现在这些动画片也做不到大人小孩可以一起看的系列了 以及影院的小孩子也没怎么笑 给两星是 恭喜结局
        ",2
" 冰河世纪系列消费得差不多了。
        ",3
" 实在笑不出，好捉急
        ",2
" 感觉还行……已经不如前几部好看了
        ",3
" 强行3d，中间那松鼠加戏过多吧? 很多地方逻辑不忍吐槽。
        ",3
" 笑的脸都要抽筋了，不能说非常好吧，但是一部让人心情愉悦的电影，能做到这样已经不错了
        ",5
" 不知道为什么评分这么低，一直追的系列，到了收官之作，好感会莫名奇高
        ",5
" 完美收官
        ",4
" 感谢松鼠，陪我们12年
        ",5
" 好看呢
                
                ",5
" 笑死了……哈哈哈
        ",5
" 可爱
                
                ",4
" 一如既往的松鼠的故事。没有太多的坏人，简单和谐！
        ",3
" 连周末的电影，也变得不再有趣。
        ",3
" 和前几部差不多啊……看的困…可以不要再3D吗！好黑呀真的巨影响效果T_T
        ",3
" 视觉效果很好，但有点低幼化，感觉像是美国版的段子电影。小松鼠的梗已经玩了四次了，有点腻啊。
        ",2
" 又热闹又吵
        ",4
" 除了松鼠一如既往的抢戏，故事剧情一般
        ",3
" 7分吧~~剧情也就那样的剧情，主要是看搞笑的梗~~~
        ",3
" 哈哈哈哈哈哈哈！
        ",3
" 这个系列已经被压榨掉了最后一点价值，大概主创们也知道口碑会不尽如意，所以便打出了情怀这个招牌。可是跟第一部第二部比起来，差的真的太远了。
        ",3
" 何必狗尾续貂
        ",None
" 追了十几年，不看后悔，看了更后悔。这部充斥着各种无聊段子，大惊小怪咋咋呼呼叨逼叨，尴尬的全身都起疙瘩，角色大杂烩出场，无泪点，高潮就像早泄，剩下的只有情怀。冰川5代表着一个动画史诗的衰竭，可惜可叹！
        ",1
" 看评价那么低本来准备不看的，结果比想象中好看，大👂因为高期望以致于看完大呼难看失望。看来凡事你不报期望往往超过期望哦～
                
                ",3
" 太喜欢抗造的小松鼠啦啾啾啾
        ",4
" 为什么松鼠不肯吃那个坚果呢？
        ",3
" 一如既往地欢乐，各种毛绒动物静电效果萌到爆，松鼠和坚果的故事太好玩了。
        ",3
" 松鼠承包了全部笑点
        ",4
" 家庭组团看还是蛮欢乐的
        ",3
" 啊还是可以的 系列电影嘛 就是看着玩玩 看看情结
        ",3
" 和前几部差远了。。
                
                ",3
" 一部很萌很暖很搞笑电影，主题曲很好听，比以前做得更注重画面细节了，保持了系列电影一贯的水准，没有特别出彩的剧情，松鼠依然是亮点，荧幕最后一颗松果，这个经典系列算是完美谢幕了吧，感谢多年陪伴，带给我们这么多的欢乐
        ",3
" 真的看腻了，剩下只有情怀跟单纯的卖萌
        ",3
" 猛犸象的女儿 桃子 要结婚了 啊 我们也在长大
        ",3
" 屎尿屁g级动画，有点像ttg
        ",3
" 哈哈哈打卡
        ",3
" 看睡着
        ",3
" 一般。2016.8.27
        ",3
" 基本上没有亮点了，像是流水线生产出来的产品，全是程式化和各种套路，失望。
        ",2
" 已经无可恋
        ",2
" 了无新意啊了无新意 2016.8.26
        ",2
" 剧情太弱
        ",3
" 我们就是好奇松鼠最后有没有吃到松果才去看的
        ",4
" 最爱的动画片！！！！脑残粉就是要五星！
        ",5
" 很一般
        ",2
" 哈哈哈哈，本以为全片只有松鼠好笑，结果半路杀出个张杰也笑死我了
        ",2
" 啊～整部片子最好玩的台词是you have your mother's eyes……
        ",3
" 扯到飞起的大团圆。
        ",3
" 一如既往的fun
        ",4
" 都第五部了就别奢望有什么带逻辑的剧情了，防不胜防还被泼了一身凉鸡汤。
亮点依然是松鼠的开天辟地，角色上除了负鼠就是奶奶最棒！还有巴克出场的那段歌剧赞爆了~
        ",3
" 宇宙形成脑洞很大，故事比较低龄，重点放在爸爸与女儿出嫁这样的家长里短里，和小盆友一起看开心就好，只是随着每一部曼尼已经老去
        ",4
" 看的国语版😂心好累
        ",3
" 故事没有新意了 松鼠的桥段看多了也不觉得好笑了 至今最爱第一部 适可而止吧
        ",3
" 婚礼费用，丈人支付，因为新郎在那一天只是个陪衬
        ",4
" 作为一个前作饭  表示这部真的一般般
        ",3
" 很一般，看着看着瞌睡了，这是看之前四部没有遇到过的情况
        ",2
" 完美收官 从来没让人失望过Ps：翻译的很潮
        ",4
" 还是别再出续集了，何必呢。。
        ",2
" 父亲嫁女儿的温情给三颗星。
        ",3
" 挺可爱的啊
                
                ",5
" 可爱温馨没心没肺的无忧无虑，这次是宇宙，下次的脑洞该开向哪里
        ",3
" 幸福和快乐是结局
        ",3
" 啊其实不怎么搞笑，22th
        ",3
" 松果即上帝。
        ",3
" 什么玩意儿。
        ",1
" 比想象的好看啊 照顾智商但是很多好笑的梗
        ",4
" 为了松鼠多打一星。
        ",3
" 12岁以下孩子适合观看。
        ",3
" 随时随地脑洞大开。。电影院都可以拿来摆龙门阵。。笑点也很普通。。反正就。。。没啥看头可以不看。。。 突然觉得 能够在家里面看下去的电影才能叫做好片子。。。
        ",2
" 4D晃的头晕……
        ",4
" 没有特别惊喜~也就那样
        ",2
" 不复当年的辉煌
        ",3
" 中文配音太坑爹！电影人物太多时间太少 人物个性没有凸显出来  我的小树懒你的戏份咋那么少 还好导演强行给你安排个异性让你不至于孤独终老
        ",3
" 对系列电影本身就没什么期待感，反而就比预想的好看，更何况刚刚看完连狗尾都算不上的谍影重重五。画面是真的美，于是觉得不去电影院看都有点可惜，情节没硬伤，带着父亲嫁女儿的心酸和温情，松鼠还是那么死磕着坚果，执着到不行。。。
                
                ",4
" 没看过前四部，直接看5，觉得挺有笑点的，有空补前面的。
        ",4
" 续作是不可能超越前作的，更何况是有了四部的前作。除开场的小松鼠撞出太阳系脑洞大开外，主线剧情更像是一本正经地胡说八道，excuse me?而编剧把所有的锅都推给了黄鼠狼，谁叫他是神经病呢？还有，沈腾的声音辨识度挺高的。
        ",3
" 带着小朋友们一起看的，具有一定的教育意义，奇妙的太空碰撞也能给小朋友一些空间思维，整体还是很不错的。
        ",4
" 忙着孕育下一代，不如以前刺激惊险了
        ",3
" 我只想纪念从09年到现在的重逢，像往日重现，变了又没变，世界是一个圆，也许不会走散。。。。。
                
                ",3
" Julian完全跟modern family里的andy一毛一样啊 最后发现配音果然就是😓 松鼠依然蠢萌蠢萌的
        ",3
" 听说是最终篇了、其实单论剧情还是比较普通的，不过对于走温情家庭路线的动画电影而言，剧情总是会被弱化。总体还可以
        ",4
" 相比前作还是逊色不少，四星给可爱帅萌的黄鼠狼巴克
        ",4
" 十秒一个老段子+冷笑话，不如第四部
        ",3
" 每次看国外的动画片 就总感慨为什么国内就做不出这样的动画片
        ",3
" 还好
        ",3
" 少给一颗星，因为看的是中文版😂
        ",4
" 和瑞哥在五角场万达电影院看的，来不及吃晚饭他拉着我去麦当劳买外带，看的时候他握着我手结果在最后睡着啦，从侧下方30度角望向他的脸真的超嗷嗷级帅。看了电影我们去复旦北区68号楼301拿我落下的衣服，我刷不开门禁他就跑到花坛里敲一楼女同学的窗子帮我叫人。那天他穿着一件最干净的浅蓝色衬衫。
        ",5
" 还好
        ",3
" 3个人去看，3个都睡着了
        ",2
" 感觉很好看啊 全程无尿点真的好好笑啊哈哈哈哈 有的梗现在回想还很逗
                
                ",5
" 惨淡收尾
        ",3
" 骗谁呢？？！有逻辑吗？
        ",2
" 曼尼你怎么越过越小越耍赖了呢。。。比起前两部这部质量有下滑耶。没有太多惊喜
        ",4
" 现在再看这部片子真的只剩下怀旧了。另ed不错。
        ",3
" 除了松鼠和几个致敬梗还蛮好玩以外没啥了，赶紧给松鼠拍个大电影吧
        ",3
" 看的我好无聊。。。国外烂片也是同样烂。。。暑期毒害我太惨
        ",2
" 不是很懂这个分数。整片看下来，有笑点，有情节，故事完整也连贯。至于说低龄化，是你们心态老了吧。
        ",5
" 乏善可陈
        ",3
" 娱乐消遣可以
        ",3
" 一部比一部没有意思
        ",3
" 没惊喜，就一如既往的好看！
        ",5
" 感觉小叶子看的话一定会一路笑到尾以及对里面的少儿不宜内容穷追不舍😂
        ",4
" 想象力还是很丰富，一粒坚果创造了太阳系
        ",4
" 依旧很喜欢啊
        ",4
" 只看到开头结尾。中间完全睡过去了。看完的人说好看。但是我真的一次都木有笑。
        ",2
" 我觉得很搞笑啊！
        ",4
" 人物刻画饱满 串联天马行空
        ",4
" 前四部都看了自然要善始善终把收官之作看了。萌贱松鼠的戏份越来越多了，并且成为了事件起因和承上启下推动剧情发展的关键因素。最好玩的是Sydney奶奶的黑色幽默段子，反差效果是清新画风里一股泥石流。套路还是老套路，但还没看腻，前几部的老朋友也都悉数登场。可惜中文配音沈腾配黄鼠狼太跳戏。
        ",5
" 好喜欢巴克，以及想要同款毕达哥拉斯和爱因斯坦
        ",4
" 毫无逻辑 对话有点无聊
        ",1
" 老梗玩太多了，有点笑不出来，不过终于完结了，
        ",4
" 反正笑了
                
                ",3
" 睡过去了一会儿（Porthos就是恁么传没的吧（（（。
        ",3
" 看多了就觉得不太好玩了。父亲的嫁女情节感觉有些尴尬
        ",2
" 稀里糊涂的一个上午，去到影院才发现忘了带3D眼镜，开场了才发现买的是国语版的票。不知道是不是因为看的国语配音，觉得剧情好无聊，就是画面还不错，狗尾续貂之作。
        ",3
" 莫名其妙卖了一把狗粮
        ",3
" 老人家带小朋友去看，最后两个人都差评，看来这一部确实不怎么样
        ",2
" 一旦接受了史前动物张嘴罗密欧闭嘴爱因斯坦这种无厘头逻辑，其实本片还是不错的，这个系列走到这一部已经不期待能做得更好，一堆蠢毙了的配角已经足够令人满意了。
        ",4
" 挺好玩的，但也看腻了。
        ",3
" 笑点好硬，却一堆人捧腹大笑。
                
                ",3
" 这么多小朋友陪着看，感觉年轻了十岁。
                
                ",4
" 黄鼠狼好可爱，嗯～
        ",3
" 灾难！！！
        ",2
" 可以不要拍了
                
                ",3
" 第五部了依然出彩，新意也蛮多的。
                
                ",5
" 其实松鼠创世种种物理过程还是挺浪漫的。进化生物史本身就很浪漫。
        ",None
" 以为4就终篇了没想到还有5，对话套路到我自己都能完整写一套，松鼠有些镜头拍得十分猎奇，不知道导演自己笑了没有，反正我吓尿了
        ",1
" 冰川时代也算是长盛不衰合家欢动画了，拍久了归还寻找类题材难免才思枯竭，地底拍过，这次上太空了，松鼠依然是最经典的梗。
        ",3
" 一直不喜欢这松鼠，这次直接搞宇宙灾难了。父母想留住长大的孩子，可是孩子成年后就是想和伴侣出去闯，所以期间需要感情的认知和协调；所以丈人对女婿的偏见无非起因于女儿的爱，可是该放手就该放手，放手给好男人嘛。最大亮点是，博学多才、幽默善斗的黄鼠狼，堵火山抛磁石防止巨石撞击地球
        ",3
" 当年被视为可以和皮克斯梦工厂抗衡的蓝天工作室，已经堕落到连自家唯一拳头产品都不懂得怎么消费的地步了。看片子时宛如导演在抓着你的肩膀大吼“你快笑啊我们这里搞笑了你快感动啊我们这里有亲情”——什么都是强加的，唯一的亮点只剩下那只松鼠了。
        ",2
" 审美疲劳了，但看还是得看~ 不过讲真，以后真的只要拍那只松鼠的短片就够了。
        ",3
